group,area,halls_name,country,cinema,projection_material,etime,director,show_time,length,film_medium,weekday,date,film2,film1,show_type,resolving_power,id,co_production_country,stime,memo
新视野-IMAX,,激光IMAX厅,"英国,美国",寰映影城（大融城店）,,17:08,大卫·叶茨,1596264600,138min,,星期六,8月1日,HARRY POTTER AND THE ORDER OF THE PHOENIX (IMAX),哈利·波特与凤凰社（IMAX）,0,,13158,,14:50,
新视野-IMAX,,激光IMAX厅,"英国,美国",寰映影城（大融城店）,,21:03,大卫·叶茨,1596277800,153min,,星期六,8月1日,HARRY POTTER AND THE HALF-BLOOD PRINCE (IMAX),哈利·波特与混血王子（IMAX）,,,13159,,18:30,
新视野-IMAX,,激光IMAX厅,"英国,美国",寰映影城（大融城店）,,11:26,大卫·叶茨,1596330000,146min,,星期日,8月2日,HARRY POTTER AND THE DEATHLY HALLOWS: PART 1 (IMAX),哈利·波特与死亡圣器(上）（IMAX）,0,,13160,,09:00,
新视野-IMAX,,激光IMAX厅,"美国,英国",寰映影城（大融城店）,,17:00,大卫·叶茨,1596351000,130min,,星期日,8月2日,HARRY POTTER AND THE DEATHLY HALLOWS: PART 2 (IMAX),哈利·波特与死亡圣器(下）（IMAX）,0,,13161,,14:50,
新视野-IMAX,,激光IMAX厅,美国,寰映影城（大融城店）,,19:16,唐·肯普夫 / 詹姆斯·D·斯特恩,1596364200,46min,,星期日,8月2日,MICHAEL JORDAN TO THE MAX (IMAX),极限乔丹（IMAX）,,,13385,,18:30,
新视野-IMAX,,激光IMAX厅,美国,寰映影城（大融城店）,,21:46,唐·肯普夫 / 詹姆斯·D·斯特恩,1596373200,46min,,星期日,8月2日,MICHAEL JORDAN TO THE MAX (IMAX),极限乔丹（IMAX）,,,13385,,21:00,
新视野-IMAX,,IMAX厅,美国,SFC上影影城（港汇永华IMAX店）,,19:13,大卫·道格拉斯 / 德鲁·费尔曼,1595673000,43min,彩色,星期六,7月25日,PANDAS (3D / IMAX),大熊猫（3D / IMAX）,,,13433,,18:30,
新视野-IMAX,,IMAX厅,美国,SFC上影影城（港汇永华IMAX店）,,19:13,大卫·道格拉斯 / 德鲁·费尔曼,1595759400,43min,彩色,星期日,7月26日,PANDAS (3D / IMAX),大熊猫（3D / IMAX）,,,13433,,18:30,
新视野-IMAX,,IMAX厅,美国,SFC上影影城（港汇永华IMAX店）,,19:13,大卫·道格拉斯 / 德鲁·费尔曼,1595845800,43min,彩色,星期一,7月27日,PANDAS (3D / IMAX),大熊猫（3D / IMAX）,,,13433,,18:30,
新视野-IMAX,,IMAX厅,美国,SFC上影影城（港汇永华IMAX店）,,19:16,唐·肯普夫 / 詹姆斯·D·斯特恩,1596018600,46min,,星期三,7月29日,MICHAEL JORDAN TO THE MAX (IMAX),极限乔丹（IMAX）,,,13385,,18:30,
新视野-IMAX,,IMAX厅,美国,SFC上影影城（港汇永华IMAX店）,,21:02,克里斯·哥伦布,1596105000,152min,,星期四,7月30日,HARRY POTTER AND THE SORCERER’S STONE (IMAX),哈利·波特与魔法石 (IMAX),,,13153,英国,18:30,
新视野-IMAX,,IMAX厅,"美国,英国",SFC上影影城（港汇永华IMAX店）,,21:11,克里斯·哥伦布,1596191400,161min,,星期五,7月31日,HARRY POTTER AND THE CHAMBER OF SECRETS (IMAX),哈利·波特与密室 （IMAX）,,,13154,,18:30,
新视野-IMAX,,IMAX厅,"美国,英国",SFC上影影城（港汇永华IMAX店）,,11:21,阿方索·卡隆,1596243600,141min,,星期六,8月1日,HARRY POTTER AND THE PRISONER OF AZKABAN (IMAX),哈利·波特与阿兹卡班的囚徒（IMAX）,0,,13156,,09:00,
新视野-IMAX,,IMAX厅,"英国,美国",SFC上影影城（港汇永华IMAX店）,,17:27,迈克·内威尔,1596264600,157min,,星期六,8月1日,HARRY POTTER AND THE GOBLET OF FIRE (IMAX),哈利·波特与火焰杯（IMAX）,0,,13157,,14:50,
新视野-IMAX,,IMAX厅,"英国,美国",SFC上影影城（港汇永华IMAX店）,,20:48,大卫·叶茨,1596277800,138min,,星期六,8月1日,HARRY POTTER AND THE ORDER OF THE PHOENIX (IMAX),哈利·波特与凤凰社（IMAX）,,,13158,,18:30,
新视野-IMAX,,IMAX厅,"英国,美国",SFC上影影城（港汇永华IMAX店）,,11:33,大卫·叶茨,1596330000,153min,,星期日,8月2日,HARRY POTTER AND THE HALF-BLOOD PRINCE (IMAX),哈利·波特与混血王子（IMAX）,0,,13159,,09:00,
新视野-IMAX,,IMAX厅,"英国,美国",SFC上影影城（港汇永华IMAX店）,,17:16,大卫·叶茨,1596351000,146min,,星期日,8月2日,HARRY POTTER AND THE DEATHLY HALLOWS: PART 1 (IMAX),哈利·波特与死亡圣器(上）（IMAX）,0,,13160,,14:50,
新视野-IMAX,,IMAX厅,"美国,英国",SFC上影影城（港汇永华IMAX店）,,20:40,大卫·叶茨,1596364200,130min,,星期日,8月2日,HARRY POTTER AND THE DEATHLY HALLOWS: PART 2 (IMAX),哈利·波特与死亡圣器(下）（IMAX）,,,13161,,18:30,
新视野-杜比视界,,杜比影院,"美国,日本",红星电影世界上海吴中路旗舰店,,16:47,乔丹·皮尔,1595659800,117min,彩色,星期六,7月25日,US (DOLBY VISION / NO SUBTITLES),我们（DOLBY VISION / 无中英字幕）,0,,13417,,14:50,
新视野-杜比视界,,杜比影院,"美国,英国",红星电影世界上海吴中路旗舰店,,21:02,迈克·弗拉纳根,1595673000,152min,,星期六,7月25日,DOCTOR SLEEP (DOLBY VISION / NO SUBTITLES),睡梦医生（DOLBY VISION / 无中英字幕）,0,,13422,,18:30,
新视野-杜比视界,,杜比影院,美国,红星电影世界上海吴中路旗舰店,,17:52,弗朗西斯·福特·科波拉,1595746200,182min,,星期日,7月26日,APOCALYPSE NOW: FINAL CUT (DOLBY VISION / NO SUBTITLES),现代启示录（DOLBY VISION / 无中英字幕）,0,,13163,,14:50,
新视野-杜比视界,,杜比影院,"美国,加拿大",红星电影世界上海吴中路旗舰店,,21:20,安德斯·穆斯切蒂,1596364200,170min,,星期日,8月2日,IT: CHAPTER TWO (DOLBY VISION / NO SUBTITLES),小丑回魂2（DOLBY VISION / 无中英字幕）,0,,13421,,18:30,
新视野-杜比视界,,杜比影院,"美国,加拿大",万达影城（五角场万达广场店）,,21:20,安德斯·穆斯切蒂,1595673000,170min,,星期六,7月25日,IT: CHAPTER TWO (DOLBY VISION / NO SUBTITLES),小丑回魂2（DOLBY VISION / 无中英字幕）,0,,13421,,18:30,
新视野-杜比视界,,杜比影院,美国,万达影城（五角场万达广场店）,,17:52,弗朗西斯·福特·科波拉,1596264600,182min,,星期六,8月1日,APOCALYPSE NOW: FINAL CUT (DOLBY VISION / NO SUBTITLES),现代启示录（DOLBY VISION / 无中英字幕）,0,,13163,,14:50,
新视野-杜比视界,,杜比影院,"美国,日本",万达影城（五角场万达广场店）,,16:47,乔丹·皮尔,1596351000,117min,彩色,星期日,8月2日,US (DOLBY VISION / NO SUBTITLES),我们（DOLBY VISION / 无中英字幕）,0,,13417,,14:50,
新视野-杜比视界,,杜比影院,"美国,英国",万达影城（五角场万达广场店）,,21:02,迈克·弗拉纳根,1596364200,152min,,星期日,8月2日,DOCTOR SLEEP (DOLBY VISION / NO SUBTITLES),睡梦医生（DOLBY VISION / 无中英字幕）,0,,13422,,18:30,
SIFF纪录,,2号厅,荷兰,上海UA梅龙镇广场电影城,,19:52,雷伯·多斯基,1596191400,82min,彩色,星期五,7月31日,SIDIK AND THE PANTHER,寻找波斯豹,,,9777,荷兰,18:30,
SIFF纪录,,2号厅,荷兰,SFC上海影城,,10:14,索菲·多罗斯,1595811600,74min,彩色,星期一,7月27日,KING OF THE CRUISE,游轮上的国王,,,11455,,09:00,
SIFF纪录,,3号厅,"美国,法国,阿根廷,俄罗斯,塞内加尔,德国,乌拉圭",上海UA梅龙镇广场电影城,,13:49,帕斯奎·瑞瓦斯,1595649600,109min,彩色+黑白,星期六,7月25日,ORDINARY GODS,平凡的神,0,,9572,,12:00,
SIFF纪录,,3号厅,丹麦,上海UA梅龙镇广场电影城,,10:18,鲍里斯·本杰明·贝特拉姆,1595725200,78min,彩色,星期日,7月26日,PHOTOGRAPHER OF WAR,战火中的摄影师,0,,10116,芬兰,09:00,
SIFF纪录,,3号厅,荷兰,上海UA梅龙镇广场电影城,,16:04,索菲·多罗斯,1595746200,74min,彩色,星期日,7月26日,KING OF THE CRUISE,游轮上的国王,,,11455,,14:50,
SIFF纪录,,3号厅,加拿大,上海UA梅龙镇广场电影城,,20:19,张侨勇,1595845800,109min,彩色,星期一,7月27日,THIS IS NOT A MOVIE ,这不是一部电影,,,9770,"加拿大,德国",18:30,
SIFF纪录,,4K激光1号厅,委内瑞拉,上海百美汇影城（静安嘉里中心店）,,20:09,安娜贝尔·罗德里格斯·里奥斯,1595673000,99min,彩色,星期六,7月25日,ONCE UPON A TIME IN VENEZUELA,委内瑞拉往事,,,11158,"英国,巴西,奥地利",18:30,
SIFF纪录,,4K激光1号厅,日本,上海百美汇影城（静安嘉里中心店）,,20:13,远藤隆,1595759400,103min,彩色,星期日,7月26日,CRADLED AT THE HEART OF THE MOUNTAINS,远山的怀抱,,,12220,,18:30,
SIFF纪录,,4K激光1号厅,"美国,法国,阿根廷,俄罗斯,塞内加尔,德国,乌拉圭",上海百美汇影城（静安嘉里中心店）,,13:49,帕斯奎·瑞瓦斯,1596254400,109min,彩色+黑白,星期六,8月1日,ORDINARY GODS,平凡的神,0,,9572,,12:00,
SIFF纪录,,3号厅,意大利,SFC上海影城,,13:10,费德里科·费罗内 / 米科尔·曼佐里尼,1596340800,70min,彩色+黑白,星期日,8月2日,ONCE MORE UNTO THE BREACH ,再次走到突破口,0,,11249,,12:00,
SIFF纪录,,1号厅,荷兰,SFC上影百联影城（大上海店）,,19:44,索菲·多罗斯,1595845800,74min,彩色,星期一,7月27日,KING OF THE CRUISE,游轮上的国王,,,11455,,18:30,
SIFF纪录,,1号厅,俄罗斯,SFC上影百联影城（大上海店）,,20:04,尤莉娅·维什内维兹,1595932200,94min,彩色,星期二,7月28日,HEY! TEACHERS!,为师不易,,,11392,,18:30,
SIFF纪录,,1号厅,"美国,法国,阿根廷,俄罗斯,塞内加尔,德国,乌拉圭",SFC上影百联影城（大上海店）,,13:49,帕斯奎·瑞瓦斯,1596340800,109min,彩色+黑白,星期日,8月2日,ORDINARY GODS,平凡的神,0,,9572,,12:00,
SIFF纪录,,2号厅,日本,国泰电影院,,16:33,远藤隆,1595659800,103min,彩色,星期六,7月25日,CRADLED AT THE HEART OF THE MOUNTAINS,远山的怀抱,0,,12220,,14:50,
SIFF纪录,,2号厅,捷克共和国,国泰电影院,,19:49,拉多万·西伯特,1595673000,79min,彩色,星期六,7月25日,TWO ROADS,殊途不同归,0,,11962,,18:30,
SIFF纪录,,2号厅,"西班牙,古巴,哥伦比亚",国泰电影院,,13:17,伊琳·古缇雷斯,1595736000,77min,彩色+黑白,星期日,7月26日,BETWEEN DOG AND WOLF,犬与狼之间 ,0,,10492,,12:00,
SIFF纪录,,2号厅,丹麦,国泰电影院,,13:19,阿拉·莫森,1596340800,79min,,星期日,8月2日,A NEW BEGINNING (4K),单亲父子流浪记（4K）,,4K,12016,,12:00,
SIFF纪录,,3号厅,荷兰,上海科技影城,,10:22,雷伯·多斯基,1595638800,82min,彩色,星期六,7月25日,SIDIK AND THE PANTHER,寻找波斯豹,,,9777,荷兰,09:00,
SIFF纪录,,3号厅,加拿大,上海科技影城,,13:49,张侨勇,1595649600,109min,彩色,星期六,7月25日,THIS IS NOT A MOVIE ,这不是一部电影,0,,9770,"加拿大,德国",12:00,
SIFF纪录,,3号厅,澳大利亚,上海科技影城,,19:52,丹尼尔·埃特,1595673000,82min,彩色,星期六,7月25日,WHERE THE LIGHT SHINES,阳光普照之处,,,9776,"澳大利亚,英国,德国,阿富汗,瑞士,意大利",18:30,
SIFF纪录,,3号厅,荷兰,上海科技影城,,19:44,索菲·多罗斯,1595932200,74min,彩色,星期二,7月28日,KING OF THE CRUISE,游轮上的国王,,,11455,,18:30,
SIFF纪录,,3号厅,丹麦,上海科技影城,,19:48,鲍里斯·本杰明·贝特拉姆,1596191400,78min,彩色,星期五,7月31日,PHOTOGRAPHER OF WAR,战火中的摄影师,,,10116,芬兰,18:30,
SIFF纪录,,3号厅,英国,上海科技影城,,16:24,蒂姆·特拉弗斯·霍金斯,1596351000,94min,彩色,星期日,8月2日,XY CHELSEA (4K),女兵切尔西（4K）,0,4K,9605,,14:50,
SIFF纪录,,8号厅,丹麦,CGV影城（白玉兰广场IMAX店）,,13:51,伊娃·穆尔瓦德,1595649600,111min,,星期六,7月25日,LOVE CHILD ,爱的结晶,0,,12243,,12:00,
SIFF纪录,,8号厅,丹麦,CGV影城（白玉兰广场IMAX店）,,16:09,阿拉·莫森,1595832600,79min,,星期一,7月27日,A NEW BEGINNING (4K),单亲父子流浪记（4K）,,4K,12016,,14:50,
SIFF纪录,,8号厅,英国,CGV影城（白玉兰广场IMAX店）,,20:04,蒂姆·特拉弗斯·霍金斯,1595845800,94min,彩色,星期一,7月27日,XY CHELSEA (4K),女兵切尔西（4K）,,4K,9605,,18:30,
SIFF纪录,,8号厅,委内瑞拉,CGV影城（白玉兰广场IMAX店）,,20:09,安娜贝尔·罗德里格斯·里奥斯,1595932200,99min,彩色,星期二,7月28日,ONCE UPON A TIME IN VENEZUELA,委内瑞拉往事,,,11158,"英国,巴西,奥地利",18:30,
SIFF纪录,,8号厅,加拿大,CGV影城（白玉兰广场IMAX店）,,20:19,张侨勇,1596105000,109min,彩色,星期四,7月30日,THIS IS NOT A MOVIE ,这不是一部电影,0,,9770,"加拿大,德国",18:30,
SIFF纪录,,8号厅,丹麦,CGV影城（白玉兰广场IMAX店）,,13:51,伊娃·穆尔瓦德,1596168000,111min,,星期五,7月31日,LOVE CHILD ,爱的结晶,,,12243,,12:00,
SIFF纪录,,8号厅,俄罗斯,CGV影城（白玉兰广场IMAX店）,,20:04,尤莉娅·维什内维兹,1596277800,94min,彩色,星期六,8月1日,HEY! TEACHERS!,为师不易,,,11392,,18:30,
SIFF纪录,,8号厅,荷兰,CGV影城（白玉兰广场IMAX店）,,13:14,索菲·多罗斯,1596340800,74min,彩色,星期日,8月2日,KING OF THE CRUISE,游轮上的国王,,,11455,,12:00,
SIFF纪录,,4号厅,意大利,天山电影院-虹桥艺术中心旗舰店,,19:40,费德里科·费罗内 / 米科尔·曼佐里尼,1595673000,70min,彩色+黑白,星期六,7月25日,ONCE MORE UNTO THE BREACH ,再次走到突破口,0,,11249,,18:30,
SIFF纪录,,4号厅,丹麦,天山电影院-虹桥艺术中心旗舰店,,13:18,鲍里斯·本杰明·贝特拉姆,1595822400,78min,彩色,星期一,7月27日,PHOTOGRAPHER OF WAR,战火中的摄影师,0,,10116,芬兰,12:00,
SIFF纪录,,4号厅,"日本,美国",天山电影院-虹桥艺术中心旗舰店,,16:58,想田和弘,1596005400,128min,彩色+黑白,星期三,7月29日,ZERO,精神0,0,,11817,,14:50,
SIFF纪录,,4号厅,法国,天山电影院-虹桥艺术中心旗舰店,,10:35,乔纳敦·霍西尼奥,1596070800,95min,彩色,星期四,7月30日,STRIKE OR DIE,果断出拳,,,11892,,09:00,
SIFF纪录,,4号厅,"西班牙,古巴,哥伦比亚",天山电影院-虹桥艺术中心旗舰店,,13:17,伊琳·古缇雷斯,1596081600,77min,彩色+黑白,星期四,7月30日,BETWEEN DOG AND WOLF,犬与狼之间 ,0,,10492,,12:00,
SIFF纪录,,4号厅,丹麦,天山电影院-虹桥艺术中心旗舰店,,13:51,伊娃·穆尔瓦德,1596168000,111min,,星期五,7月31日,LOVE CHILD ,爱的结晶,0,,12243,,12:00,
SIFF纪录,,LUXE厅,"美国,法国,阿根廷,俄罗斯,塞内加尔,德国,乌拉圭",上海百丽宫影城（长宁来福士店）,,13:49,帕斯奎·瑞瓦斯,1595736000,109min,彩色+黑白,星期日,7月26日,ORDINARY GODS,平凡的神,0,,9572,,12:00,
SIFF纪录,,4号厅,德国,SFC上影影城（美罗城店）,,22:46,艾可·玛格丽特·列根豪斯,1596027600,106min,彩色,星期三,7月29日,LOVEMOBIL,爱之车,0,,12007,,21:00,
SIFF纪录,,4号厅,"日本,美国",SFC上影影城（美罗城店）,,16:58,想田和弘,1596091800,128min,彩色+黑白,星期四,7月30日,ZERO,精神0,,,11817,,14:50,
SIFF纪录,,4号厅,意大利,SFC上影影城（美罗城店）,,19:40,费德里科·费罗内 / 米科尔·曼佐里尼,1596191400,70min,彩色+黑白,星期五,7月31日,ONCE MORE UNTO THE BREACH ,再次走到突破口,,,11249,,18:30,
SIFF纪录,,4号厅,"日本,美国",SFC上影影城（美罗城店）,,16:58,想田和弘,1596264600,128min,彩色+黑白,星期六,8月1日,ZERO,精神0,0,,11817,,14:50,
SIFF纪录,,4号厅,澳大利亚,SFC上影影城（美罗城店）,,19:52,丹尼尔·埃特,1596277800,82min,彩色,星期六,8月1日,WHERE THE LIGHT SHINES,阳光普照之处,,,9776,"澳大利亚,英国,德国,阿富汗,瑞士,意大利",18:30,
SIFF纪录,,4号厅,"西班牙,古巴,哥伦比亚",SFC上影影城（美罗城店）,,13:17,伊琳·古缇雷斯,1596340800,77min,彩色+黑白,星期日,8月2日,BETWEEN DOG AND WOLF,犬与狼之间 ,0,,10492,,12:00,
SIFF纪录,,4号厅,挪威,SFC上影影城（美罗城店）,,19:48,托恩·格洛特约德·格伦,1596364200,78min,彩色,星期日,8月2日,ALL THAT I AM,那就是我,,,12449,,18:30,
SIFF纪录,,1号厅,意大利,上海星光影城（亚新旗舰店）,,19:40,费德里科·费罗内 / 米科尔·曼佐里尼,1595759400,70min,彩色+黑白,星期日,7月26日,ONCE MORE UNTO THE BREACH ,再次走到突破口,0,,11249,,18:30,
SIFF纪录,,1号厅,英国,上海星光影城（亚新旗舰店）,,20:04,蒂姆·特拉弗斯·霍金斯,1596277800,94min,彩色,星期六,8月1日,XY CHELSEA (4K),女兵切尔西（4K）,,4K,9605,,18:30,
SIFF纪录,,1号厅,加拿大,上海星光影城（亚新旗舰店）,,10:49,张侨勇,1596330000,109min,彩色,星期日,8月2日,THIS IS NOT A MOVIE ,这不是一部电影,,,9770,"加拿大,德国",09:00,
SIFF纪录,,1号厅,法国,上海星光影城（亚新旗舰店）,,20:05,乔纳敦·霍西尼奥,1596364200,95min,彩色,星期日,8月2日,STRIKE OR DIE,果断出拳,,,11892,,18:30,
SIFF纪录,,2号厅,捷克共和国,SFC上影百联影城（八佰伴IMAX店）,,19:49,拉多万·西伯特,1595759400,79min,彩色,星期日,7月26日,TWO ROADS,殊途不同归,,,11962,,18:30,
SIFF纪录,,2号厅,澳大利亚,SFC上影百联影城（八佰伴IMAX店）,,19:52,丹尼尔·埃特,1596018600,82min,彩色,星期三,7月29日,WHERE THE LIGHT SHINES,阳光普照之处,,,9776,"澳大利亚,英国,德国,阿富汗,瑞士,意大利",18:30,
SIFF纪录,,2号厅,法国,SFC上影百联影城（八佰伴IMAX店）,,16:25,乔纳敦·霍西尼奥,1596178200,95min,彩色,星期五,7月31日,STRIKE OR DIE,果断出拳,0,,11892,,14:50,
SIFF纪录,,2号厅,荷兰,SFC上影百联影城（八佰伴IMAX店）,,13:22,雷伯·多斯基,1596254400,82min,彩色,星期六,8月1日,SIDIK AND THE PANTHER,寻找波斯豹,0,,9777,荷兰,12:00,
SIFF纪录,,1号厅,挪威,上海百丽宫影城（ifc商场店）,,10:18,托恩·格洛特约德·格伦,1595638800,78min,彩色,星期六,7月25日,ALL THAT I AM,那就是我,,,12449,,09:00,
SIFF纪录,,1号厅,挪威,上海百丽宫影城（ifc商场店）,,16:08,托恩·格洛特约德·格伦,1596264600,78min,彩色,星期六,8月1日,ALL THAT I AM,那就是我,0,,12449,,14:50,
SIFF纪录,,1号厅,捷克共和国,上海百丽宫影城（ifc商场店）,,19:49,拉多万·西伯特,1596277800,79min,彩色,星期六,8月1日,TWO ROADS,殊途不同归,,,11962,,18:30,
SIFF纪录,,1号厅,德国,上海百丽宫影城（ifc商场店）,,22:46,艾可·玛格丽特·列根豪斯,1596373200,106min,彩色,星期日,8月2日,LOVEMOBIL,爱之车,0,,12007,,21:00,
SIFF纪录,,LUXE厅,英国,上海百丽宫影城（陆家嘴中心店）,,13:34,蒂姆·特拉弗斯·霍金斯,1595649600,94min,彩色,星期六,7月25日,XY CHELSEA (4K),女兵切尔西（4K）,,4K,9605,,12:00,
SIFF纪录,,LUXE厅,捷克共和国,上海百丽宫影城（陆家嘴中心店）,,16:09,拉多万·西伯特,1596351000,79min,彩色,星期日,8月2日,TWO ROADS,殊途不同归,,,11962,,14:50,
SIFF纪录,,4号厅,荷兰,AMG海上明珠国际影城（莘庄店）,,10:22,雷伯·多斯基,1595725200,82min,彩色,星期日,7月26日,SIDIK AND THE PANTHER,寻找波斯豹,,,9777,荷兰,09:00,
SIFF纪录,,4号厅,澳大利亚,AMG海上明珠国际影城（莘庄店）,,13:22,丹尼尔·埃特,1595736000,82min,彩色,星期日,7月26日,WHERE THE LIGHT SHINES,阳光普照之处,0,,9776,"澳大利亚,英国,德国,阿富汗,瑞士,意大利",12:00,
SIFF纪录,,4号厅,挪威,AMG海上明珠国际影城（莘庄店）,,19:48,托恩·格洛特约德·格伦,1595845800,78min,彩色,星期一,7月27日,ALL THAT I AM,那就是我,,,12449,,18:30,
