group,area,halls_name,country,cinema,projection_material,etime,director,show_time,length,film_medium,weekday,date,film2,film1,show_type,resolving_power,id,co_production_country,stime
官方推荐-影展精粹-,,Onyx LED厅,西班牙,SFC上影影城（港汇永华IMAX店）,,20:20,本哈明·奈斯塔特,1561199400,110min,彩色,星期六,6月22日,ROJO,罗霍,0,,8547,,18:30
官方推荐-影展精粹-,,Onyx LED厅,英国,SFC上影影城（港汇永华IMAX店）,,15:05,本·维特利,1561267800,95min,彩色,星期日,6月23日,"HAPPY NEW YEAR, COLIN BURSTEAD","混蛋科林, 新年快乐",0,,4979,,13:30
官方推荐-影展精粹-,,5号厅,西班牙,华士达影城（徐汇店）,,17:35,本哈明·奈斯塔特,1560757500,110min,彩色,星期一,6月17日,ROJO,罗霍,0,,8547,,15:45
官方推荐-影展精粹-,,5号厅,罗马尼亚,华士达影城（徐汇店）,,22:31,拉杜·蒙泰安,1560948300,106min,彩色,星期三,6月19日,ALICE T,爱丽丝,0,,4951,,20:45
官方推荐-影展精粹-,,5号厅,哥斯达黎加,华士达影城（徐汇店）,,20:03,伊思达·雅欣,1561199400,93min,彩色,星期六,6月22日,TWO FRIDAS,两个弗里达,"2,0",,6338,墨西哥,18:30
官方推荐-影展精粹-,,5号厅,伊朗,华士达影城（徐汇店）,,22:26,贾法·帕纳西,1561207500,101min,彩色,星期六,6月22日,THREE FACES,三张面孔,0,,5132,,20:45
官方推荐-影展精粹-,,6号厅,英国,上海百丽宫影城（环贸iapm店）,,12:05,本·维特利,1560565800,95min,彩色,星期六,6月15日,"HAPPY NEW YEAR, COLIN BURSTEAD","混蛋科林, 新年快乐",0,,4979,,10:30
官方推荐-影展精粹-,,6号厅,希腊,上海百丽宫影城（环贸iapm店）,,15:00,尼克斯·拉博,1560576600,90min,彩色,星期六,6月15日,HER JOB,她的工作,0,,6106,,13:30
官方推荐-影展精粹-,,6号厅,匈牙利,上海百丽宫影城（环贸iapm店）,,20:09,索菲娅·泽拉吉,1561026600,99min,彩色,星期四,6月20日,ONE DAY,一天,0,,6103,,18:30
官方推荐-影展精粹-,,6号厅,法国,上海百丽宫影城（环贸iapm店）,,22:38,安妮·芳婷,1561034700,113min,彩色,星期四,6月20日,PURE AS SNOW,白雪公主,0,,8567,比利时,20:45
官方推荐-影展精粹-,,6号厅,荷兰,上海百丽宫影城（环贸iapm店）,,19:58,克莱拉·凡·古,1561113000,88min,彩色,星期五,6月21日,THE BEAST IN THE JUNGLE,丛林野兽,0,,6325,,18:30
官方推荐-影展精粹-,,6号厅,冰岛,上海百丽宫影城（环贸iapm店）,,22:23,乔·佩那,1561121100,98min,彩色,星期五,6月21日,ARCTIC,北极,0,,6855,,20:45
官方推荐-影展精粹-,,6号厅,俄罗斯,上海百丽宫影城（环贸iapm店）,,14:45,阿列克谢·费多尔琴科,1561267800,75min,彩色,星期日,6月23日,ANNA'S WAR,安娜的战争,0,,7861,,13:30
官方推荐-影展精粹-,,6号厅,西班牙,上海百丽宫影城（环贸iapm店）,,20:20,本哈明·奈斯塔特,1561285800,110min,彩色,星期日,6月23日,ROJO,罗霍,0,,8547,,18:30
官方推荐-影展精粹-,,1号厅,爱沙尼亚,曹杨影城,,22:27,丽娜·崔西吉娜-梵厄塔洛,1560775500,102min,彩色,星期一,6月17日,TAKE IT OR LEAVE IT,要或不要,1,,5058,,20:45
官方推荐-影展精粹-,,1号厅,意大利,曹杨影城,,22:37,克劳迪欧·吉瓦内斯,1561034700,112min,彩色,星期四,6月20日,PIRANHAS (4K),街头少年 (4K),1,4K,6308,意大利,20:45
官方推荐-影展精粹-,,1号厅,爱沙尼亚,上海星光影城（亚新旗舰店）,,22:27,丽娜·崔西吉娜-梵厄塔洛,1560602700,102min,彩色,星期六,6月15日,TAKE IT OR LEAVE IT,要或不要,0,,5058,,20:45
官方推荐-影展精粹-,,1号厅,意大利,上海星光影城（亚新旗舰店）,,22:37,克劳迪欧·吉瓦内斯,1560861900,112min,彩色,星期二,6月18日,PIRANHAS (4K),街头少年 (4K),0,4K,6308,意大利,20:45
官方推荐-影展精粹-,,7号厅,俄罗斯,AMG海上国际影城环球港店,,19:49,维拉·格拉古列娃,1560853800,79min,彩色,星期二,6月18日,CLAY PIT,家就是个坑,0,,5689,,18:30
官方推荐-影展精粹-,,7号厅,英国,AMG海上国际影城环球港店,,20:19,理查德·比灵厄姆,1561113000,109min,彩色,星期五,6月21日,RAY & LIZ,雷和莉兹,0,,4184,,18:30
官方推荐-影展精粹-,,7号厅,墨西哥,AMG海上国际影城环球港店,,22:25,亚历杭德拉·马尔克斯·阿贝亚,1561121100,100min,彩色,星期五,6月21日,THE GOOD GIRLS,优雅女子,0,,7185,,20:45
官方推荐-影展精粹-,,SUPER CINEMA,俄罗斯,华谊兄弟电影中心上海大悦城店,,14:50,爱德华·尼维可夫,1561267800,80min,彩色,星期日,6月23日,THE LORD EAGLE,鹰王,0,,8235,,13:30
官方推荐-影展精粹-,,2号厅,荷兰,SFC上影百联影城（八佰伴IMAX店）,,19:58,克莱拉·凡·古,1560681000,88min,彩色,星期日,6月16日,THE BEAST IN THE JUNGLE,丛林野兽,0,,6325,,18:30
官方推荐-影展精粹-,,2号厅,西班牙,SFC上影百联影城（八佰伴IMAX店）,,22:57,罗德里戈·索罗戈延,1560689100,132min,彩色,星期日,6月16日,THE REALM,王国,0,,6516,法国,20:45
官方推荐-影展精粹-,,2号厅,希腊,SFC上影百联影城（八佰伴IMAX店）,,20:00,尼克斯·拉博,1560940200,90min,彩色,星期三,6月19日,HER JOB,她的工作,0,,6106,,18:30
官方推荐-影展精粹-,,2号厅,俄罗斯,SFC上影百联影城（八佰伴IMAX店）,,11:45,阿列克谢·费多尔琴科,1561170600,75min,彩色,星期六,6月22日,ANNA'S WAR,安娜的战争,0,,7861,,10:30
官方推荐-影展精粹-,,2号厅,匈牙利,SFC上影百联影城（八佰伴IMAX店）,,20:09,索菲娅·泽拉吉,1561199400,99min,彩色,星期六,6月22日,ONE DAY,一天,0,,6103,,18:30
官方推荐-影展精粹-,,7号厅,俄罗斯,上海百丽宫影城（LCM置汇旭辉广场店）,,11:50,爱德华·尼维可夫,1560652200,80min,彩色,星期日,6月16日,THE LORD EAGLE,鹰王,0,,8235,,10:30
官方推荐-影展精粹-,,7号厅,英国,上海百丽宫影城（LCM置汇旭辉广场店）,,20:05,本·维特利,1560681000,95min,彩色,星期日,6月16日,"HAPPY NEW YEAR, COLIN BURSTEAD","混蛋科林, 新年快乐",0,,4979,,18:30
官方推荐-影展精粹-,,7号厅,俄罗斯,上海百丽宫影城（LCM置汇旭辉广场店）,,22:32,谢尔盖·德瓦茨沃伊	,1560861900,107min,彩色,星期二,6月18日,AYKA,小家伙,0,,8625,,20:45
官方推荐-影展精粹-,,7号厅,英国,上海百丽宫影城（LCM置汇旭辉广场店）,,22:34,理查德·比灵厄姆,1561293900,109min,彩色,星期日,6月23日,RAY & LIZ,雷和莉兹,0,,4184,,20:45
官方推荐-影展精粹-,,5号厅,罗马尼亚,保利国际影城上海世博店,,22:31,拉杜·蒙泰安,1560602700,106min,彩色,星期六,6月15日,ALICE T,爱丽丝,0,,4951,,20:45
官方推荐-影展精粹-,,5号厅,新加坡,保利国际影城上海世博店,,15:13,米克·威伦,1560663000,103min,彩色,星期日,6月16日,BUFFALO BOYS,水牛男孩,0,,5905,印度尼西亚,13:30
官方推荐-影展精粹-,,5号厅,希腊,保利国际影城上海世博店,,20:00,尼克斯·拉博,1560767400,90min,彩色,星期一,6月17日,HER JOB,她的工作,0,,6106,,18:30
官方推荐-影展精粹-,,5号厅,匈牙利,保利国际影城上海世博店,,22:24,塔马斯·伊万·特波兰斯基,1560948300,99min,彩色+黑白,星期三,6月19日,CURTIZ,柯蒂兹: 卡萨布兰卡之父,0,,4414,,20:45
官方推荐-影展精粹-,,5号厅,法国,保利国际影城上海世博店,,22:27,萨菲·奈布,1561034700,102min,彩色,星期四,6月20日,WHO YOU THINK I AM,你觉得我是谁,0,,6536,比利时,20:45
官方推荐-影展精粹-,,LUXE厅,法国,上海百丽宫影城（陆家嘴中心店）,,17:34,埃马纽埃尔·穆雷,1560584700,109min,彩色,星期六,6月15日,LADY J,容基耶尔女士,0,,8983,,15:45
官方推荐-影展精粹-,,LUXE厅,挪威,上海百丽宫影城（陆家嘴中心店）,,22:40,安妮·赛威特斯基,1560602700,115min,彩色,星期六,6月15日,SONJA,花滑女王,0,,6547,,20:45
官方推荐-影展精粹-,,LUXE厅,荷兰,上海百丽宫影城（陆家嘴中心店）,,20:02,艾娜·桑迪哈拉维,1561199400,92min,彩色,星期六,6月22日,TAKE ME SOMEWHERE NICE,带我去个好地方,0,,7957,波斯尼亚和黑塞哥维那共和国,18:30
官方推荐-影展精粹-,,4号厅,西班牙,AMG海上明珠国际影城（莘庄店）,,20:20,本哈明·奈斯塔特,1560594600,110min,彩色,星期六,6月15日,ROJO,罗霍,0,,8547,,18:30
官方推荐-影展精粹-,,4号厅,西班牙,AMG海上明珠国际影城（莘庄店）,,23:02,伊萨基·拉库埃斯塔,1561207500,137min,彩色,星期六,6月22日,BETWEEN TWO WATERS,两片水域之间,0,,8461,,20:45
官方推荐-影展精粹-,,4号厅,伊朗,上海百美汇影城（静安嘉里中心店）,,15:11,贾法·帕纳西,1560576600,101min,彩色,星期六,6月15日,THREE FACES,三张面孔,0,,5132,,13:30
官方推荐-影展精粹-,,4号厅,西班牙,上海百美汇影城（静安嘉里中心店）,,23:02,伊萨基·拉库埃斯塔,1560602700,137min,彩色,星期六,6月15日,BETWEEN TWO WATERS,两片水域之间,0,,8461,,20:45
官方推荐-影展精粹-,,4号厅,突尼斯,上海百美汇影城（静安嘉里中心店）,,17:29,穆罕默德·本·阿提亚,1560757500,104min,彩色,星期一,6月17日,DEAR SON,亲爱的儿子,0,,8546,,15:45
官方推荐-影展精粹-,,4号厅,哥斯达黎加,上海百美汇影城（静安嘉里中心店）,,17:18,伊思达·雅欣,1561275900,93min,彩色,星期日,6月23日,TWO FRIDAS,两个弗里达,"0,2",,6338,墨西哥,15:45
SIFF经典-影史推荐,,东方巨幕厅,美国,SFC上海影城,,22:39,约翰•施莱辛格,1560775500,114min,彩色,星期一,6月17日,MIDNIGHT COWBOY (4K),午夜牛郎 (4K),0,4K,7013,,20:45
SIFF经典-影史推荐,,东方巨幕厅,德国,SFC上海影城,,12:45,G·W·帕布斯特,1560997800,135min,黑白,星期四,6月20日,PANDORA'S BOX,潘多拉的魔盒,0,,5229,,10:30
SIFF经典-影史推荐,,东方巨幕厅,法国,SFC上海影城,,15:31,安德烈•泰希内,1561008600,121min,彩色,星期四,6月20日,THE BRONTË SISTERS,勃朗特姐妹,0,,7443,,13:30
SIFF经典-影史推荐,,东方巨幕厅,意大利,SFC上海影城,,12:35,朱塞佩·托纳多雷,1561170600,125min,彩色,星期六,6月22日,CINEMA PARADISO (4K),天堂电影院 (4K),0,4K,8859,,10:30
SIFF经典-影史推荐,,2号厅,日本,上海UA梅龙镇广场电影城,,15:05,小津安二郎,1561267800,95min,彩色,星期日,6月23日,GOOD MORNING,早安,0,,6794,,13:30
SIFF经典-影史推荐,,2号厅,日本,SFC上海影城,,15:05,小津安二郎,1560576600,95min,彩色,星期六,6月15日,GOOD MORNING,早安,0,,6794,,13:30
SIFF经典-影史推荐,,2号厅,法国,SFC上海影城,,23:31,阿贝尔·冈斯,1561121100,166min,黑白,星期五,6月21日,I ACCUSE,我控诉,0,,7465,,20:45
SIFF经典-影史推荐,,观众厅,美国,上海美琪大戏院,,15:06,约翰•福特,1560576600,96min,黑白,星期六,6月15日,STAGECOACH,关山飞渡,0,,7446,,13:30
SIFF经典-影史推荐,,观众厅,德国,上海美琪大戏院,,18:00,G·W·帕布斯特,1560584700,135min,黑白,星期六,6月15日,PANDORA'S BOX,潘多拉的魔盒,0,,5229,,15:45
SIFF经典-影史推荐,,观众厅,法国,上海美琪大戏院,,15:31,安德烈•泰希内,1560663000,121min,彩色,星期日,6月16日,THE BRONTË SISTERS,勃朗特姐妹,0,,7443,,13:30
SIFF经典-影史推荐,,观众厅,意大利,上海美琪大戏院,,17:50,朱塞佩·托纳多雷,1561275900,125min,彩色,星期日,6月23日,CINEMA PARADISO (4K),天堂电影院 (4K),0,4K,8859,,15:45
SIFF经典-影史推荐,,1号厅,意大利,上海大光明电影院,,17:50,朱塞佩·托纳多雷,1560757500,125min,彩色,星期一,6月17日,CINEMA PARADISO (4K),天堂电影院 (4K),0,4K,8859,,15:45
SIFF经典-影史推荐,,1号厅,美国,上海大光明电影院,,22:39,约翰•施莱辛格,1561207500,114min,彩色,星期六,6月22日,MIDNIGHT COWBOY (4K),午夜牛郎 (4K),0,4K,7013,,20:45
SIFF经典-影史推荐,,IMAX厅,德国,博悦汇影城外滩金融中心IMAX店,,22:16,法伊特•赫尔默,1560602700,91min,彩色,星期六,6月15日,TUVALU,浮生狂想曲,0,,7976,,20:45
SIFF经典-影史推荐,,umeDmax厅,法国,UME影城（上海新天地店）,,14:58,让-皮埃尔•梅尔维尔,1560663000,88min,黑白,星期日,6月16日,THE SILENCE OF THE SEA,海的沉默,0,,5236,,13:30
SIFF经典-影史推荐,,6号厅,法国,上海兰生典尚影院,,23:31,阿贝尔·冈斯,1560775500,166min,黑白,星期一,6月17日,I ACCUSE,我控诉,0,,7465,,20:45
SIFF经典-影史推荐,,2号LED厅,德国,万达影城（五角场万达广场店）,,22:16,法伊特•赫尔默,1560775500,91min,彩色,星期一,6月17日,TUVALU,浮生狂想曲,0,,7976,,20:45
