group,id,film1,film2,date,weekday,stime,etime,length,cinema,halls_name,director,country,co_production_country,resolving_power,projection_material,film_medium,show_type,memo
单元,影片id,中文名,英文名,日期,星期几,开始时间,结束时间,片长,影院,影厅,导演,制片国家/地区,合拍国,分辨率,特殊介质,色彩,场次类型,备注
多元视角-影像万花筒,13139,恶劣天气,OUT IN THE OPEN,8月2日,星期日,18:30,20:14,104min,上海科技影城,3号厅,本尼托·萨姆布拉诺,西班牙,N/A,N/A,N/A,N/A,普通场,N/A
多元视角-影像万花筒,13309,非常真相,ME AND ME,7月26日,星期日,18:30,20:15,105min,天山电影院-虹桥艺术中心旗舰店,剧院厅,郑镇荣,韩国,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-影像万花筒,11616,爱在人间（4K）,ORDINARY LOVE (4K),7月26日,星期日,21:00,22:32,92min,天山电影院-虹桥艺术中心旗舰店,剧院厅,丽莎·巴罗斯·德萨 / 格林·莱柏恩,英国,N/A,4K,N/A,彩色,普通场,N/A
多元视角-影像万花筒,13296,恶人传,"THE GANGSTER, THE COP, THE DEVIL",8月1日,星期六,12:00,13:50,110min,天山电影院-虹桥艺术中心旗舰店,剧院厅,李元泰,韩国,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-影像万花筒,12732,海热症,SEA FEVER,7月25日,星期六,09:00,10:31,91min,CGV影城（白玉兰广场IMAX店）,8号厅,妮莎·哈迪曼,爱尔兰,"瑞典,比利时,英国",N/A,N/A,彩色,普通场,N/A
多元视角-影像万花筒,10432,香巴拉,SHAMBALA,7月26日,星期日,12:00,13:26,86min,CGV影城（白玉兰广场IMAX店）,8号厅,阿提库帕·斯温顿考夫,吉尔吉斯斯坦,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-影像万花筒,13266,安娜 ,ANA,7月28日,星期二,21:00,22:46,106min,CGV影城（白玉兰广场IMAX店）,8号厅,查尔斯·麦克道格,"美国,波多黎各",N/A,N/A,N/A,N/A,普通场,N/A
多元视角-影像万花筒,10137,好久不见,LONG TIME NO SEE,7月31日,星期五,18:30,19:43,73min,CGV影城（白玉兰广场IMAX店）,8号厅,皮埃尔·菲尔蒙,法国,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-影像万花筒,9398,我的宝贝,SWEETHEART,7月31日,星期五,21:00,22:26,86min,CGV影城（白玉兰广场IMAX店）,8号厅,丽萨·阿祖洛斯,"法国,比利时",N/A,N/A,N/A,彩色,普通场,N/A
多元视角-影像万花筒,11617,下一步幸福,HOPE GAP,7月26日,星期日,18:30,20:11,101min,天山电影院-虹桥艺术中心旗舰店,4号厅,威廉姆·尼克尔森,英国,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-影像万花筒,10137,好久不见,LONG TIME NO SEE,7月30日,星期四,18:30,19:43,73min,天山电影院-虹桥艺术中心旗舰店,4号厅,皮埃尔·菲尔蒙,法国,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-影像万花筒,11574,新生,INTO THE WORLD,8月2日,星期日,18:30,20:02,92min,天山电影院-虹桥艺术中心旗舰店,4号厅,玛丽昂∙莱娜,法国,N/A,N/A,N/A,N/A,普通场,N/A
多元视角-影像万花筒,11616,爱在人间（4K）,ORDINARY LOVE (4K),7月30日,星期四,21:00,22:32,92min,上海和平影都,ATMOS厅,丽莎·巴罗斯·德萨 / 格林·莱柏恩,英国,N/A,4K,N/A,彩色,普通场,N/A
多元视角-影像万花筒,13295,极限逃生,EXIT,8月1日,星期六,12:00,13:43,103min,上海和平影都,ATMOS厅,李相槿,韩国,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-影像万花筒,9934,心愿房间,THE ROOM,7月25日,星期六,12:00,13:40,100min,上海百丽宫影城（长宁来福士店）,LUXE厅,克里斯蒂安·福克曼,"法国,卢森堡,比利时",N/A,N/A,N/A,彩色,普通场,N/A
多元视角-影像万花筒,10208,大爱之画,THE BIG LOVE PICTURE,7月26日,星期日,14:50,16:18,88min,上海百丽宫影城（长宁来福士店）,LUXE厅,塞巴斯蒂安·梅加·迪亚兹,阿根廷,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-影像万花筒,10764,飓风,HURACÁN,7月26日,星期日,18:30,20:15,105min,上海百丽宫影城（长宁来福士店）,LUXE厅,卡西乌斯·科里根,美国,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-影像万花筒,9934,心愿房间,THE ROOM,7月29日,星期三,18:30,20:10,100min,上海百丽宫影城（长宁来福士店）,LUXE厅,克里斯蒂安·福克曼,"法国,卢森堡,比利时",N/A,N/A,N/A,彩色,普通场,N/A
多元视角-影像万花筒,13185,陪考老炮儿,PAPA SITTER,7月30日,星期四,18:30,20:07,97min,上海百丽宫影城（长宁来福士店）,LUXE厅,菲利普·吉亚尔,法国,N/A,N/A,N/A,N/A,普通场,N/A
多元视角-影像万花筒,12174,屏住呼吸,ONE BREATH,7月31日,星期五,18:30,20:11,101min,上海百丽宫影城（长宁来福士店）,LUXE厅,埃琳娜·哈扎诺娃,俄罗斯,N/A,N/A,N/A,N/A,普通场,N/A
多元视角-影像万花筒,9299,我的笨狗 （4K）,MY DOG STUPID (4K),8月1日,星期六,18:30,20:17,107min,上海百丽宫影城（长宁来福士店）,LUXE厅,伊万·阿达勒,法国,N/A,4K,N/A,彩色,普通场,N/A
多元视角-影像万花筒,9347,某处，某人（4K）,"SOMEONE, SOMEWHERE (4K)",8月2日,星期日,12:00,13:51,111min,上海百丽宫影城（长宁来福士店）,LUXE厅,塞德里克·克拉皮斯,法国,N/A,4K,N/A,彩色,普通场,N/A
多元视角-影像万花筒,13267,父亲,FATHER ,7月25日,星期六,12:00,13:59,119min,SFC上影影城（新衡山店）,1号厅,斯尔丹·戈卢博维奇,"塞尔维亚,法国,德国",N/A,N/A,N/A,N/A,普通场,N/A
多元视角-影像万花筒,10137,好久不见,LONG TIME NO SEE,7月28日,星期二,18:30,19:43,73min,SFC上影影城（新衡山店）,1号厅,皮埃尔·菲尔蒙,法国,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-影像万花筒,9348,最终判决,END OF SENTENCE,7月29日,星期三,18:30,20:07,97min,SFC上影影城（新衡山店）,1号厅,艾法尔·阿达尔斯坦,"冰岛,爱尔兰,美国",N/A,N/A,N/A,彩色,普通场,N/A
多元视角-影像万花筒,11526,真相与正义,TRUTH AND JUSTICE,8月2日,星期日,14:50,17:19,149min,SFC上影影城（新衡山店）,1号厅,塔内尔·托奥姆,爱沙尼亚,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-影像万花筒,11526,真相与正义,TRUTH AND JUSTICE,7月25日,星期六,14:50,17:19,149min,SFC上影影城（美罗城店）,4号厅,塔内尔·托奥姆,爱沙尼亚,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-影像万花筒,10203,梦游者,THE SLEEPWALKERS,7月26日,星期日,12:00,13:48,108min,SFC上影影城（美罗城店）,4号厅,保拉·赫尔南德斯,阿根廷,乌拉圭,N/A,N/A,彩色,普通场,N/A
多元视角-影像万花筒,13267,父亲,FATHER ,7月27日,星期一,14:50,16:49,119min,SFC上影影城（美罗城店）,4号厅,斯尔丹·戈卢博维奇,"塞尔维亚,法国,德国",N/A,N/A,N/A,N/A,普通场,N/A
多元视角-影像万花筒,12991,高乔·吉尔的死与生,GAUCHITO GIL. DEATH AND BIRTH,7月27日,星期一,18:30,20:01,91min,SFC上影影城（美罗城店）,4号厅,费尔南多·德尔卡斯蒂洛,阿根廷,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-影像万花筒,11614,祝你生日快乐,HAPPY BIRTHDAY,7月28日,星期二,21:00,22:42,102min,SFC上影影城（美罗城店）,4号厅,塞德里克·康,法国,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-影像万花筒,10696,萨维奇,SAVAGE,7月31日,星期五,14:50,16:29,99min,SFC上影影城（美罗城店）,4号厅,山姆·凯利,新西兰,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-影像万花筒,13179,热血狂花（4K）,QUEENS OF THE FIELD (4K),7月25日,星期六,18:30,20:05,95min,曹杨影城,1号厅,穆罕默德·哈米迪,法国,N/A,4K,N/A,N/A,普通场,N/A
多元视角-影像万花筒,9343,回放,PLAY,7月26日,星期日,09:00,10:49,109min,曹杨影城,1号厅,安东尼·马尔西阿诺,法国,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-影像万花筒,11573,香水,PERFUMES ,7月26日,星期日,18:30,20:11,101min,曹杨影城,1号厅,格雷戈里·马尼,法国,N/A,N/A,N/A,N/A,普通场,N/A
多元视角-影像万花筒,9347,某处，某人（4K）,"SOMEONE, SOMEWHERE (4K)",7月30日,星期四,18:30,20:21,111min,曹杨影城,1号厅,塞德里克·克拉皮斯,法国,N/A,4K,N/A,彩色,普通场,N/A
多元视角-影像万花筒,12568,爱情隔离,THE END OF LOVE,8月2日,星期日,18:30,20:00,90min,曹杨影城,1号厅,凯伦·本·拉斐尔,法国,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-影像万花筒,10203,梦游者,THE SLEEPWALKERS,7月25日,星期六,12:00,13:48,108min,上海星光影城（亚新旗舰店）,1号厅,保拉·赫尔南德斯,阿根廷,乌拉圭,N/A,N/A,彩色,普通场,N/A
多元视角-影像万花筒,11557,普雷萨,PUREZA,7月25日,星期六,18:30,20:12,102min,上海星光影城（亚新旗舰店）,1号厅,雷纳托·巴比耶里,巴西,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-影像万花筒,13185,陪考老炮儿,PAPA SITTER,7月27日,星期一,18:30,20:07,97min,上海星光影城（亚新旗舰店）,1号厅,菲利普·吉亚尔,法国,N/A,N/A,N/A,N/A,普通场,N/A
多元视角-影像万花筒,12732,海热症,SEA FEVER,7月29日,星期三,18:30,20:01,91min,上海星光影城（亚新旗舰店）,1号厅,妮莎·哈迪曼,爱尔兰,"瑞典,比利时,英国",N/A,N/A,彩色,普通场,N/A
多元视角-影像万花筒,13179,热血狂花（4K）,QUEENS OF THE FIELD (4K),8月1日,星期六,09:00,10:35,95min,上海星光影城（亚新旗舰店）,1号厅,穆罕默德·哈米迪,法国,N/A,4K,N/A,N/A,普通场,N/A
多元视角-影像万花筒,10960,欧洲美人,THE EUROPEANS,7月28日,星期二,18:30,20:00,90min,SFC上影百联影城（八佰伴IMAX店）,2号厅,维克多·加西亚·莱昂,西班牙,N/A,N/A,N/A,N/A,普通场,N/A
多元视角-影像万花筒,11526,真相与正义,TRUTH AND JUSTICE,8月2日,星期日,14:50,17:19,149min,SFC上影百联影城（八佰伴IMAX店）,2号厅,塔内尔·托奥姆,爱沙尼亚,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-影像万花筒,10955,红月,RED MOON TIDE,7月25日,星期六,18:30,19:54,84min,上海百丽宫影城（ifc商场店）,1号厅,路易斯·帕提诺,西班牙,N/A,N/A,N/A,N/A,普通场,N/A
多元视角-影像万花筒,9347,某处，某人（4K）,"SOMEONE, SOMEWHERE (4K)",7月25日,星期六,18:30,20:21,111min,上海百丽宫影城（陆家嘴中心店）,LUXE厅,塞德里克·克拉皮斯,法国,N/A,4K,N/A,彩色,普通场,N/A
多元视角-影像万花筒,9398,我的宝贝,SWEETHEART,7月27日,星期一,21:00,22:26,86min,上海百丽宫影城（陆家嘴中心店）,LUXE厅,丽萨·阿祖洛斯,"法国,比利时",N/A,N/A,N/A,彩色,普通场,N/A
多元视角-影像万花筒,13266,安娜 ,ANA,7月31日,星期五,14:50,16:36,106min,上海百丽宫影城（陆家嘴中心店）,LUXE厅,查尔斯·麦克道格,"美国,波多黎各",N/A,N/A,N/A,N/A,普通场,N/A
多元视角-影像万花筒,10432,香巴拉,SHAMBALA,7月25日,星期六,14:50,16:16,86min,AMG海上明珠国际影城（莘庄店）,4号厅,阿提库帕·斯温顿考夫,吉尔吉斯斯坦,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-影像万花筒,11103,被诅咒的岁月 ,INTO THE DARKNESS,7月25日,星期六,21:00,23:32,152min,AMG海上明珠国际影城（莘庄店）,4号厅,安德斯·雷恩,丹麦,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-影像万花筒,13184,绝命鳄口,BLACK WATER: ABYSS,7月29日,星期三,21:00,22:39,99min,AMG海上明珠国际影城（莘庄店）,4号厅,安德鲁·陶毕克,澳大利亚,N/A,N/A,N/A,N/A,普通场,N/A
多元视角-影像万花筒,10764,飓风,HURACÁN,7月30日,星期四,18:30,20:15,105min,AMG海上明珠国际影城（莘庄店）,4号厅,卡西乌斯·科里根,美国,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-影像万花筒,10203,梦游者,THE SLEEPWALKERS,8月1日,星期六,12:00,13:48,108min,AMG海上明珠国际影城（莘庄店）,4号厅,保拉·赫尔南德斯,阿根廷,乌拉圭,N/A,N/A,彩色,普通场,N/A
多元视角-影像万花筒,13266,安娜 ,ANA,8月1日,星期六,18:30,20:16,106min,AMG海上明珠国际影城（莘庄店）,4号厅,查尔斯·麦克道格,"美国,波多黎各",N/A,N/A,N/A,N/A,普通场,N/A
多元视角-影像万花筒,10696,萨维奇,SAVAGE,8月2日,星期日,09:00,10:39,99min,AMG海上明珠国际影城（莘庄店）,4号厅,山姆·凯利,新西兰,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-影像万花筒,9343,回放,PLAY,7月25日,星期六,12:00,13:49,109min,上海世纪友谊影城,6号厅LUXE巨幕,安东尼·马尔西阿诺,法国,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-影像万花筒,10696,萨维奇,SAVAGE,7月26日,星期日,09:00,10:39,99min,上海世纪友谊影城,6号厅LUXE巨幕,山姆·凯利,新西兰,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-影像万花筒,13267,父亲,FATHER ,7月26日,星期日,12:00,13:59,119min,上海世纪友谊影城,6号厅LUXE巨幕,斯尔丹·戈卢博维奇,"塞尔维亚,法国,德国",N/A,N/A,N/A,N/A,普通场,N/A
多元视角-影像万花筒,11574,新生,INTO THE WORLD,7月26日,星期日,18:30,20:02,92min,上海世纪友谊影城,6号厅LUXE巨幕,玛丽昂∙莱娜,法国,N/A,N/A,N/A,N/A,普通场,N/A
多元视角-影像万花筒,13179,热血狂花（4K）,QUEENS OF THE FIELD (4K),7月29日,星期三,18:30,20:05,95min,上海世纪友谊影城,6号厅LUXE巨幕,穆罕默德·哈米迪,法国,N/A,4K,N/A,N/A,普通场,N/A
多元视角-影像万花筒,11616,爱在人间（4K）,ORDINARY LOVE (4K),7月31日,星期五,21:00,22:32,92min,上海世纪友谊影城,6号厅LUXE巨幕,丽莎·巴罗斯·德萨 / 格林·莱柏恩,英国,N/A,4K,N/A,彩色,普通场,N/A
多元视角-影像万花筒,12566,赤足皇帝 ,THE BAREFOOT EMPEROR,8月1日,星期六,18:30,20:08,98min,上海世纪友谊影城,6号厅LUXE巨幕,彼得·博罗斯 / 杰西卡·霍普伍德沃思,比利时,"荷兰,克罗地亚共和国,保加利亚",N/A,N/A,彩色,普通场,N/A
多元视角-影像万花筒,12991,高乔·吉尔的死与生,GAUCHITO GIL. DEATH AND BIRTH,7月25日,星期六,18:30,20:01,91min,橙天嘉禾影城（LuOne凯德晶萃店）,6号STAR MAX厅,费尔南多·德尔卡斯蒂洛,阿根廷,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-影像万花筒,13139,恶劣天气,OUT IN THE OPEN,7月26日,星期日,14:50,16:34,104min,橙天嘉禾影城（LuOne凯德晶萃店）,6号STAR MAX厅,本尼托·萨姆布拉诺,西班牙,N/A,N/A,N/A,N/A,普通场,N/A
多元视角-影像万花筒,12174,屏住呼吸,ONE BREATH,7月26日,星期日,18:30,20:11,101min,橙天嘉禾影城（LuOne凯德晶萃店）,6号STAR MAX厅,埃琳娜·哈扎诺娃,俄罗斯,N/A,N/A,N/A,N/A,普通场,N/A
多元视角-影像万花筒,13266,安娜 ,ANA,7月30日,星期四,14:50,16:36,106min,橙天嘉禾影城（LuOne凯德晶萃店）,6号STAR MAX厅,查尔斯·麦克道格,"美国,波多黎各",N/A,N/A,N/A,N/A,普通场,N/A
多元视角-影像万花筒,9934,心愿房间,THE ROOM,7月30日,星期四,18:30,20:10,100min,橙天嘉禾影城（LuOne凯德晶萃店）,6号STAR MAX厅,克里斯蒂安·福克曼,"法国,卢森堡,比利时",N/A,N/A,N/A,彩色,普通场,N/A
多元视角-影像万花筒,10432,香巴拉,SHAMBALA,7月31日,星期五,18:30,19:56,86min,橙天嘉禾影城（LuOne凯德晶萃店）,6号STAR MAX厅,阿提库帕·斯温顿考夫,吉尔吉斯斯坦,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-影像万花筒,13185,陪考老炮儿,PAPA SITTER,8月2日,星期日,18:30,20:07,97min,橙天嘉禾影城（LuOne凯德晶萃店）,6号STAR MAX厅,菲利普·吉亚尔,法国,N/A,N/A,N/A,N/A,普通场,N/A
多元视角-影像万花筒,9299,我的笨狗 （4K）,MY DOG STUPID (4K),7月25日,星期六,18:30,20:17,107min,Fancl艺术中心-艺海剧院,大剧场,伊万·阿达勒,法国,N/A,4K,N/A,彩色,普通场,N/A
多元视角-影像万花筒,13184,绝命鳄口,BLACK WATER: ABYSS,7月27日,星期一,21:00,22:39,99min,Fancl艺术中心-艺海剧院,大剧场,安德鲁·陶毕克,澳大利亚,N/A,N/A,N/A,N/A,普通场,N/A
多元视角-影像万花筒,13179,热血狂花（4K）,QUEENS OF THE FIELD (4K),7月30日,星期四,18:30,20:05,95min,Fancl艺术中心-艺海剧院,大剧场,穆罕默德·哈米迪,法国,N/A,4K,N/A,N/A,普通场,N/A
多元视角-影像万花筒,12568,爱情隔离,THE END OF LOVE,7月31日,星期五,18:30,20:00,90min,Fancl艺术中心-艺海剧院,大剧场,凯伦·本·拉斐尔,法国,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-影像万花筒,9343,回放,PLAY,8月1日,星期六,09:00,10:49,109min,Fancl艺术中心-艺海剧院,大剧场,安东尼·马尔西阿诺,法国,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-影像万花筒,10764,飓风,HURACÁN,8月1日,星期六,14:50,16:35,105min,Fancl艺术中心-艺海剧院,大剧场,卡西乌斯·科里根,美国,N/A,N/A,N/A,彩色,普通场,N/A
新视野-IMAX,13433,大熊猫（3D / IMAX）,PANDAS (3D / IMAX),7月27日,星期一,18:30,19:13,43min,寰映影城（大融城店）,激光IMAX厅,大卫·道格拉斯 / 德鲁·费尔曼,美国,N/A,N/A,N/A,彩色,普通场,N/A
新视野-IMAX,13433,大熊猫（3D / IMAX）,PANDAS (3D / IMAX),7月28日,星期二,18:30,19:13,43min,寰映影城（大融城店）,激光IMAX厅,大卫·道格拉斯 / 德鲁·费尔曼,美国,N/A,N/A,N/A,彩色,普通场,N/A
新视野-IMAX,13153,哈利·波特与魔法石 (IMAX),HARRY POTTER AND THE SORCERER’S STONE (IMAX),7月29日,星期三,18:30,21:02,152min,寰映影城（大融城店）,激光IMAX厅,克里斯·哥伦布,美国,英国,N/A,N/A,N/A,普通场,N/A
新视野-IMAX,13154,哈利·波特与密室 （IMAX）,HARRY POTTER AND THE CHAMBER OF SECRETS (IMAX),7月30日,星期四,18:30,21:11,161min,寰映影城（大融城店）,激光IMAX厅,克里斯·哥伦布,"美国,英国",N/A,N/A,N/A,N/A,普通场,N/A
新视野-IMAX,13156,哈利·波特与阿兹卡班的囚徒（IMAX）,HARRY POTTER AND THE PRISONER OF AZKABAN (IMAX),7月31日,星期五,18:30,20:51,141min,寰映影城（大融城店）,激光IMAX厅,阿方索·卡隆,"美国,英国",N/A,N/A,N/A,N/A,普通场,N/A
新视野-IMAX,13157,哈利·波特与火焰杯（IMAX）,HARRY POTTER AND THE GOBLET OF FIRE (IMAX),8月1日,星期六,09:00,11:37,157min,寰映影城（大融城店）,激光IMAX厅,迈克·内威尔,"英国,美国",N/A,N/A,N/A,N/A,普通场,N/A
新视野-IMAX,13158,哈利·波特与凤凰社（IMAX）,HARRY POTTER AND THE ORDER OF THE PHOENIX (IMAX),8月1日,星期六,14:50,17:08,138min,寰映影城（大融城店）,激光IMAX厅,大卫·叶茨,"英国,美国",N/A,N/A,N/A,N/A,普通场,N/A
新视野-IMAX,13159,哈利·波特与混血王子（IMAX）,HARRY POTTER AND THE HALF-BLOOD PRINCE (IMAX),8月1日,星期六,18:30,21:03,153min,寰映影城（大融城店）,激光IMAX厅,大卫·叶茨,"英国,美国",N/A,N/A,N/A,N/A,普通场,N/A
新视野-IMAX,13160,哈利·波特与死亡圣器(上）（IMAX）,HARRY POTTER AND THE DEATHLY HALLOWS: PART 1 (IMAX),8月2日,星期日,09:00,11:26,146min,寰映影城（大融城店）,激光IMAX厅,大卫·叶茨,"英国,美国",N/A,N/A,N/A,N/A,普通场,N/A
新视野-IMAX,13161,哈利·波特与死亡圣器(下）（IMAX）,HARRY POTTER AND THE DEATHLY HALLOWS: PART 2 (IMAX),8月2日,星期日,14:50,17:00,130min,寰映影城（大融城店）,激光IMAX厅,大卫·叶茨,"美国,英国",N/A,N/A,N/A,N/A,普通场,N/A
新视野-IMAX,13385,极限乔丹（IMAX）,MICHAEL JORDAN TO THE MAX (IMAX),8月2日,星期日,18:30,19:16,46min,寰映影城（大融城店）,激光IMAX厅,唐·肯普夫 / 詹姆斯·D·斯特恩,美国,N/A,N/A,N/A,N/A,普通场,N/A
新视野-IMAX,13385,极限乔丹（IMAX）,MICHAEL JORDAN TO THE MAX (IMAX),8月2日,星期日,21:00,21:46,46min,寰映影城（大融城店）,激光IMAX厅,唐·肯普夫 / 詹姆斯·D·斯特恩,美国,N/A,N/A,N/A,N/A,普通场,N/A
新视野-IMAX,13433,大熊猫（3D / IMAX）,PANDAS (3D / IMAX),7月25日,星期六,18:30,19:13,43min,SFC上影影城（港汇永华IMAX店）,IMAX厅,大卫·道格拉斯 / 德鲁·费尔曼,美国,N/A,N/A,N/A,彩色,普通场,N/A
新视野-IMAX,13433,大熊猫（3D / IMAX）,PANDAS (3D / IMAX),7月26日,星期日,18:30,19:13,43min,SFC上影影城（港汇永华IMAX店）,IMAX厅,大卫·道格拉斯 / 德鲁·费尔曼,美国,N/A,N/A,N/A,彩色,普通场,N/A
新视野-IMAX,13433,大熊猫（3D / IMAX）,PANDAS (3D / IMAX),7月27日,星期一,18:30,19:13,43min,SFC上影影城（港汇永华IMAX店）,IMAX厅,大卫·道格拉斯 / 德鲁·费尔曼,美国,N/A,N/A,N/A,彩色,普通场,N/A
新视野-IMAX,13385,极限乔丹（IMAX）,MICHAEL JORDAN TO THE MAX (IMAX),7月29日,星期三,18:30,19:16,46min,SFC上影影城（港汇永华IMAX店）,IMAX厅,唐·肯普夫 / 詹姆斯·D·斯特恩,美国,N/A,N/A,N/A,N/A,普通场,N/A
新视野-IMAX,13153,哈利·波特与魔法石 (IMAX),HARRY POTTER AND THE SORCERER’S STONE (IMAX),7月30日,星期四,18:30,21:02,152min,SFC上影影城（港汇永华IMAX店）,IMAX厅,克里斯·哥伦布,美国,英国,N/A,N/A,N/A,普通场,N/A
新视野-IMAX,13154,哈利·波特与密室 （IMAX）,HARRY POTTER AND THE CHAMBER OF SECRETS (IMAX),7月31日,星期五,18:30,21:11,161min,SFC上影影城（港汇永华IMAX店）,IMAX厅,克里斯·哥伦布,"美国,英国",N/A,N/A,N/A,N/A,普通场,N/A
