group,id,name_cn,name_en,date,weekday,stime,etime,length,cinema,hallsName,director,country,resolution,color,show_type,remarks
官方推荐,13584,火山,UP THE MOUNTAIN,6月15日,星期二,20:50,,127分钟,天山电影院-虹桥艺术中心旗舰店,4号厅,张杨,中国,N/A,N/A,见面场,N/A
官方推荐,13823,引见,INTRODUCTION,6月15日,星期二,18:30,,67分钟,曹杨影城,1号厅,洪常秀,韩国,N/A,黑白,普通场,N/A
官方推荐,14483,不要仇恨,THOU SHALT NOT HATE,6月15日,星期二,18:30,,96分钟,橙天嘉禾影城（LuOne凯德晶萃店）,6号STAR MAX厅,毛罗·曼奇尼,"意大利,波兰",N/A,彩色,普通场,N/A
官方推荐,14603,苏珊娜·安德勒,SUZANNA ANDLER,6月15日,星期二,18:30,,92分钟,橙天嘉禾影城（上海世纪汇CINITY店）,2号CINITY厅,伯努瓦·雅克,法国,N/A,N/A,普通场,N/A
官方推荐,14063,白色堡垒,THE WHITE FORTRESS,6月15日,星期二,18:30,,90分钟,红星电影世界上海汶水路超级店,中国巨幕厅,伊戈尔·德尔利亚恰,"加拿大,波斯尼亚和黑塞哥维那共和国",N/A,彩色,普通场,N/A
官方推荐,14429,十六个春天,SPRING BLOSSOM,6月16日,星期三,18:30,,74分钟,CGV影城（白玉兰广场IMAX店）,8号厅,苏赞妮·林顿,法国,N/A,彩色,普通场,N/A
官方推荐,14430,莱拉在海法,LAILA IN HAIFA,6月16日,星期三,20:50,,100分钟,CGV影城（白玉兰广场IMAX店）,8号厅,阿莫斯·吉泰,"以色列,法国",N/A,N/A,普通场,N/A
官方推荐,12629,阿德的异想世界,THE SPEECH,6月16日,星期三,18:30,,88分钟,SFC上海影城,2号厅,洛朗·蒂拉尔,法国,N/A,彩色,普通场,N/A
官方推荐,12690,陈哲艺短片集,THE SHORT FILMS BY ANTHONY CHEN,6月16日,星期三,20:50,,121分钟,SFC上海影城,3号厅,陈哲艺,新加坡,N/A,N/A,见面场,N/A
官方推荐,15090,最终报告,FINAL REPORT,6月16日,星期三,20:50,,118分钟,上海UA梅龙镇广场电影城,3号厅,伊斯特凡·萨博,匈牙利,N/A,彩色,普通场,N/A
官方推荐,13948,爱玛,EMMA.,6月16日,星期三,15:30,,125分钟,上海和平影都,ATMOS厅,奥特姆·代·怀尔德,英国,N/A,N/A,普通场,N/A
官方推荐,13950,亚细亚的天使,THE ASIAN ANGEL,6月16日,星期三,20:50,,129分钟,上海和平影都,ATMOS厅,石井裕也,日本,N/A,彩色,普通场,N/A
官方推荐,13708,把我关起来,HOLD ME BACK,6月16日,星期三,15:30,,134分钟,上海市沪北电影院,1号厅,大九明子,日本,N/A,彩色,普通场,N/A
官方推荐,13710,金属之声 (4K),SOUND OF METAL (4K),6月16日,星期三,20:50,,121分钟,上海市沪北电影院,1号厅,达里尔斯·马德尔,美国,4K,彩色,普通场,N/A
官方推荐,14129,伊博拉姆,IBRAHIM,6月16日,星期三,18:30,,79分钟,上海百丽宫影城（环贸iapm店）,6号厅,萨米尔·盖丝米,法国,N/A,N/A,普通场,N/A
官方推荐,14670,开始,BEGINNING,6月16日,星期三,20:50,,126分钟,上海百丽宫影城（长宁来福士店）,LUXE厅,迪亚·库伦贝加什维利,"格鲁吉亚,法国",2K,N/A,普通场,N/A
官方推荐,14009,里程碑,MILESTONE,6月16日,星期三,18:30,,98分钟,上海百美汇影城（静安嘉里中心店）,4K激光1号厅,伊凡·埃尔,印度,N/A,彩色,普通场,N/A
官方推荐,13349,伊博拉姆,IBRAHIM,6月16日,星期三,18:30,,79分钟,嘉定影剧院,3号厅,萨米尔·盖丝米,法国,N/A,N/A,普通场,N/A
官方推荐,14489,牧羊女与七首歌,THE SHEPHERDESS AND THE SEVEN SONGS,6月16日,星期三,18:30,,98分钟,橙天嘉禾影城（LuOne凯德晶萃店）,6号STAR MAX厅,普什潘德拉·辛格,印度,N/A,彩色,普通场,N/A
官方推荐,14490,忘记将来 (4K),FORGOTTEN WE’LL BE (4K),6月16日,星期三,20:50,,137分钟,橙天嘉禾影城（LuOne凯德晶萃店）,6号STAR MAX厅,费尔南多·特鲁埃瓦,哥伦比亚,4K,彩色+黑白,普通场,N/A
官方推荐,14069,不要仇恨,THOU SHALT NOT HATE,6月16日,星期三,18:30,,96分钟,红星电影世界上海汶水路超级店,中国巨幕厅,毛罗·曼奇尼,"意大利,波兰",N/A,彩色,普通场,N/A
官方推荐,13890,北风,THE NORTH WIND,6月16日,星期三,20:50,,123分钟,黄浦剧场,中剧场,雷娜塔·利特维诺娃,俄罗斯,N/A,彩色+黑白,普通场,N/A
官方推荐,14976,开始,BEGINNING,6月17日,星期四,20:50,,126分钟,AMG海上明珠国际影城（莘庄店）,4号厅,迪亚·库伦贝加什维利,"格鲁吉亚,法国",2K,N/A,普通场,N/A
官方推荐,13776,败犬,UNDERDOG,6月17日,星期四,20:50,,277分钟,SFC上影影城（新衡山店）,1号厅,武正晴,日本,N/A,N/A,普通场,场间时间30分钟
官方推荐,14796,第三次战争,THE THIRD WAR,6月17日,星期四,20:50,,91分钟,SFC上影影城（美罗城店）,4号厅,约翰·阿洛一,法国,N/A,N/A,普通场,N/A
官方推荐,13416,三人行,THE THREE,6月17日,星期四,20:50,,128分钟,SFC上影百联影城（大上海店）,1号厅,安娜·米利克扬,俄罗斯,N/A,N/A,普通场,N/A
官方推荐,12632,埋伏,SURVEILLANCE,6月17日,星期四,10:45,,100分钟,SFC上海影城,2号厅,"黄建新, 杨亚洲",中国,N/A,N/A,普通场,N/A
官方推荐,12694,热汤,HOT SOUP,6月17日,星期四,15:30,,102分钟,SFC上海影城,3号厅,章明,中国,N/A,彩色,见面场,N/A
官方推荐,14374,金属之声 (4K),SOUND OF METAL (4K),6月17日,星期四,15:30,,121分钟,UME影城（上海新天地店）,ONYX 4K LED巨幕厅,达里尔斯·马德尔,美国,4K,彩色,普通场,N/A
官方推荐,14375,宝莲灯,THE LOTUS LANTERN,6月17日,星期四,18:30,,85分钟,UME影城（上海新天地店）,ONYX 4K LED巨幕厅,常光希,中国,N/A,N/A,普通场,N/A
官方推荐,15155,阿德的异想世界,THE SPEECH,6月17日,星期四,18:30,,88分钟,上海UA梅龙镇广场电影城,2号厅,洛朗·蒂拉尔,法国,N/A,彩色,普通场,N/A
官方推荐,15156,间谍之妻,WIFE OF A SPY,6月17日,星期四,20:50,,117分钟,上海UA梅龙镇广场电影城,2号厅,黑泽清,日本,N/A,N/A,普通场,N/A
官方推荐,13956,奇迹泽尼亚 (4K),NEVER GONNA SNOW AGAIN (4K),6月17日,星期四,20:50,,116分钟,上海和平影都,ATMOS厅,玛高扎塔·施莫夫兹卡 / 米歇尔·恩格勒,"波兰,德国",4K,彩色,普通场,N/A
官方推荐,13715,引见,INTRODUCTION,6月17日,星期四,18:30,,67分钟,上海市沪北电影院,1号厅,洪常秀,韩国,N/A,黑白,普通场,N/A
官方推荐,14135,乌尔博森,ULBOLSYN,6月17日,星期四,18:30,,70分钟,上海百丽宫影城（环贸iapm店）,6号厅,阿迪尔汗·叶扎诺夫,"哈萨克斯坦,法国",N/A,彩色,普通场,N/A
官方推荐,14134,海边的女人,ALONG THE SEA,6月17日,星期四,15:30,,88分钟,上海百丽宫影城（环贸iapm店）,6号厅,藤元明緒,"越南,日本",N/A,N/A,普通场,N/A
官方推荐,14674,心之归途,ASHES ON A ROAD TRIP,6月17日,星期四,15:30,,109分钟,上海百丽宫影城（长宁来福士店）,LUXE厅,曼格什·乔希,印度,N/A,彩色,普通场,N/A
官方推荐,13836,美好的世界,UNDER THE OPEN SKY,6月17日,星期四,20:50,,127分钟,曹杨影城,1号厅,西川美和,日本,N/A,彩色,普通场,N/A
官方推荐,13895,针惜情缘,TAILOR,6月17日,星期四,18:30,,101分钟,黄浦剧场,中剧场,索尼娅·丽莎·凯德曼,"希腊,德国,比利时",N/A,N/A,普通场,N/A
官方推荐,14981,如果风坠落,SHOULD THE WIND DROP,6月18日,星期五,18:30,,100分钟,AMG海上明珠国际影城（莘庄店）,4号厅,诺娅·马蒂罗斯扬,"法国,亚美尼亚,比利时",N/A,彩色,普通场,N/A
官方推荐,14442,北风,THE NORTH WIND,6月18日,星期五,20:50,,123分钟,CGV影城（白玉兰广场IMAX店）,8号厅,雷娜塔·利特维诺娃,俄罗斯,N/A,彩色+黑白,普通场,N/A
官方推荐,13780,间谍之妻,WIFE OF A SPY,6月18日,星期五,15:30,,117分钟,SFC上影影城（新衡山店）,1号厅,黑泽清,日本,N/A,N/A,普通场,N/A
官方推荐,13422,陨落,FALLING,6月18日,星期五,20:50,,113分钟,SFC上影百联影城（大上海店）,1号厅,维果·莫腾森,"加拿大,英国",N/A,N/A,普通场,N/A
官方推荐,12521,艾达，怎么了？ (4K),"QUO VADIS, AIDA? (4K)",6月18日,星期五,18:30,,104分钟,SFC上海影城,CINITY厅,亚斯米拉·日巴尼奇,"波斯尼亚和黑塞哥维那共和国,奥地利,罗马尼亚,荷兰,德国,波兰,法国,挪威,土耳其",4K,彩色,普通场,N/A
官方推荐,12641,战时无旁,HOME FRONT,6月18日,星期五,18:30,,102分钟,SFC上海影城,2号厅,卢卡斯·贝尔沃克斯,"法国,比利时",N/A,N/A,普通场,N/A
官方推荐,12517,引见,INTRODUCTION,6月18日,星期五,08:30,,67分钟,SFC上海影城,CINITY厅,洪常秀,韩国,N/A,黑白,普通场,N/A
官方推荐,14381,里夫金的电影节 (4K),RIFKIN'S FESTIVAL (4K),6月18日,星期五,18:30,,92分钟,UME影城（上海新天地店）,ONYX 4K LED巨幕厅,伍迪·艾伦,"美国,西班牙,意大利",4K,N/A,普通场,N/A
官方推荐,15101,牧羊女与七首歌,THE SHEPHERDESS AND THE SEVEN SONGS,6月18日,星期五,18:30,,98分钟,上海UA梅龙镇广场电影城,3号厅,普什潘德拉·辛格,印度,N/A,彩色,普通场,N/A
官方推荐,15162,莱拉在海法,LAILA IN HAIFA,6月18日,星期五,20:50,,100分钟,上海UA梅龙镇广场电影城,2号厅,阿莫斯·吉泰,"以色列,法国",N/A,N/A,普通场,N/A
官方推荐,13959,求求你，表扬我,GIMME KUDOS,6月18日,星期五,13:00,,100分钟,上海和平影都,ATMOS厅,黄建新,中国,N/A,N/A,普通场,N/A
官方推荐,12820,金属之声 (4K),SOUND OF METAL (4K),6月18日,星期五,15:30,,121分钟,上海大光明电影院,1号厅,达里尔斯·马德尔,美国,4K,彩色,普通场,N/A
官方推荐,13720,前程似锦的女孩,PROMISING YOUNG WOMAN,6月18日,星期五,15:30,,114分钟,上海市沪北电影院,1号厅,埃默拉尔德·芬内尔,"英国,美国",N/A,N/A,普通场,N/A
官方推荐,14142,快停下，泽米莉亚,STOP-ZEMLIA,6月18日,星期五,20:50,,122分钟,上海百丽宫影城（环贸iapm店）,6号厅,凯特琳娜·戈诺斯泰,乌克兰,N/A,N/A,普通场,N/A
官方推荐,14322,忘记将来 (4K),FORGOTTEN WE’LL BE (4K),6月18日,星期五,20:50,,137分钟,上海百丽宫影城（陆家嘴中心店）,LUXE厅,费尔南多·特鲁埃瓦,哥伦比亚,4K,彩色+黑白,普通场,N/A
官方推荐,14022,伊博拉姆,IBRAHIM,6月18日,星期五,20:50,,79分钟,上海百美汇影城（静安嘉里中心店）,4K激光1号厅,萨米尔·盖丝米,法国,N/A,N/A,普通场,N/A
官方推荐,15042,开始,BEGINNING,6月18日,星期五,20:50,,126分钟,上海科技影城,3号厅,迪亚·库伦贝加什维利,"格鲁吉亚,法国",2K,N/A,普通场,N/A
官方推荐,12940,把我关起来,HOLD ME BACK,6月18日,星期五,15:30,,134分钟,上海美琪大戏院,观众厅,大九明子,日本,N/A,彩色,普通场,N/A
官方推荐,12942,败犬,UNDERDOG,6月18日,星期五,20:50,,277分钟,上海美琪大戏院,观众厅,武正晴,日本,N/A,N/A,普通场,场间时间30分钟
官方推荐,14202,三人行,THE THREE,6月18日,星期五,20:50,,128分钟,博悦汇影城外滩金融中心IMAX店,IMAX厅,安娜·米利克扬,俄罗斯,N/A,N/A,普通场,N/A
官方推荐,14921,荒野之原,THE WASTELAND,6月18日,星期五,18:30,,103分钟,朵云轩杜比全景声影城,1号厅,艾哈迈德·巴拉米,伊朗,N/A,黑白,普通场,N/A
官方推荐,14987,荒野之原,THE WASTELAND,6月19日,星期六,18:30,,103分钟,AMG海上明珠国际影城（莘庄店）,4号厅,艾哈迈德·巴拉米,伊朗,N/A,黑白,普通场,N/A
官方推荐,14808,家庭,THE FAM,6月19日,星期六,20:50,,112分钟,SFC上影影城（美罗城店）,4号厅,弗雷德·拜利夫,瑞士,N/A,N/A,普通场,N/A
官方推荐,13426,里程碑,MILESTONE,6月19日,星期六,15:30,,98分钟,SFC上影百联影城（大上海店）,1号厅,伊凡·埃尔,印度,N/A,彩色,普通场,N/A
官方推荐,13428,最终报告,FINAL REPORT,6月19日,星期六,20:50,,118分钟,SFC上影百联影城（大上海店）,1号厅,伊斯特凡·萨博,匈牙利,N/A,彩色,普通场,N/A
官方推荐,12707,200米,200 METERS,6月19日,星期六,18:30,,96分钟,SFC上海影城,3号厅,安敏·纳耶费,"巴勒斯坦,约旦,卡塔尔",N/A,彩色,普通场,N/A
官方推荐,12645,伊博拉姆,IBRAHIM,6月19日,星期六,13:00,,79分钟,SFC上海影城,2号厅,萨米尔·盖丝米,法国,N/A,N/A,普通场,N/A
官方推荐,12644,第三次战争,THE THIRD WAR,6月19日,星期六,10:45,,91分钟,SFC上海影城,2号厅,约翰·阿洛一,法国,N/A,N/A,普通场,N/A
官方推荐,12527,里夫金的电影节 (4K),RIFKIN'S FESTIVAL (4K),6月19日,星期六,18:30,,92分钟,SFC上海影城,CINITY厅,伍迪·艾伦,"美国,西班牙,意大利",4K,N/A,普通场,N/A
官方推荐,12646,由宇子的天平,A BALANCE,6月19日,星期六,15:30,,153分钟,SFC上海影城,2号厅,春本雄二郎,日本,N/A,N/A,普通场,N/A
官方推荐,14385,引见,INTRODUCTION,6月19日,星期六,13:00,,67分钟,UME影城（上海新天地店）,ONYX 4K LED巨幕厅,洪常秀,韩国,N/A,黑白,普通场,N/A
官方推荐,15105,我们来了,HERE WE ARE,6月19日,星期六,13:00,,95分钟,上海UA梅龙镇广场电影城,3号厅,尼尔·伯格曼,"以色列,意大利",N/A,彩色,普通场,N/A
官方推荐,15166,白色堡垒,THE WHITE FORTRESS,6月19日,星期六,15:30,,90分钟,上海UA梅龙镇广场电影城,2号厅,伊戈尔·德尔利亚恰,"加拿大,波斯尼亚和黑塞哥维那共和国",N/A,彩色,普通场,N/A
官方推荐,15168,开始,BEGINNING,6月19日,星期六,20:50,,126分钟,上海UA梅龙镇广场电影城,2号厅,迪亚·库伦贝加什维利,"格鲁吉亚,法国",2K,N/A,普通场,N/A
官方推荐,12828,败犬,UNDERDOG,6月19日,星期六,20:50,,277分钟,上海大光明电影院,1号厅,武正晴,日本,N/A,N/A,普通场,场间时间30分钟
官方推荐,12825,间谍之妻,WIFE OF A SPY,6月19日,星期六,13:00,,117分钟,上海大光明电影院,1号厅,黑泽清,日本,N/A,N/A,普通场,N/A
官方推荐,14147,不要仇恨,THOU SHALT NOT HATE,6月19日,星期六,18:30,,96分钟,上海百丽宫影城（环贸iapm店）,6号厅,毛罗·曼奇尼,"意大利,波兰",N/A,彩色,普通场,N/A
官方推荐,14687,偷摩托车的人,THE BIKE THIEF,6月19日,星期六,18:30,,79分钟,上海百丽宫影城（长宁来福士店）,LUXE厅,马特·钱伯斯,英国,N/A,彩色,普通场,N/A
官方推荐,14028,快停下，泽米莉亚,STOP-ZEMLIA,6月19日,星期六,20:50,,122分钟,上海百美汇影城（静安嘉里中心店）,4K激光1号厅,凯特琳娜·戈诺斯泰,乌克兰,N/A,N/A,普通场,N/A
官方推荐,14205,同桌的守护者,BROTHER'S KEEPER,6月19日,星期六,13:00,,85分钟,博悦汇影城外滩金融中心IMAX店,IMAX厅,费利特·卡拉汉,土耳其,N/A,彩色,普通场,N/A
官方推荐,14207,摩托上的孩子们,THE KIDS IN THE BIKES,6月19日,星期六,18:30,,84分钟,博悦汇影城外滩金融中心IMAX店,IMAX厅,"伊内斯·巴里奥涅沃, 加布里埃拉·维达尔",阿根廷,N/A,彩色,普通场,N/A
官方推荐,13248,美好的世界,UNDER THE OPEN SKY,6月19日,星期六,20:50,,127分钟,天山电影院-虹桥艺术中心旗舰店,剧院厅,西川美和,日本,N/A,彩色,普通场,N/A
官方推荐,13607,针惜情缘,TAILOR,6月19日,星期六,18:30,,101分钟,天山电影院-虹桥艺术中心旗舰店,4号厅,索尼娅·丽莎·凯德曼,"希腊,德国,比利时",N/A,N/A,普通场,N/A
官方推荐,13608,陈哲艺短片集,THE SHORT FILMS BY ANTHONY CHEN,6月19日,星期六,20:50,,121分钟,天山电影院-虹桥艺术中心旗舰店,4号厅,陈哲艺,新加坡,N/A,N/A,普通场,N/A
官方推荐,13603,海边的女人,ALONG THE SEA,6月19日,星期六,08:30,,88分钟,天山电影院-虹桥艺术中心旗舰店,4号厅,藤元明緒,"越南,日本",N/A,N/A,普通场,N/A
官方推荐,13846,把我关起来,HOLD ME BACK,6月19日,星期六,15:30,,134分钟,曹杨影城,1号厅,大九明子,日本,N/A,彩色,普通场,N/A
官方推荐,13845,前程似锦的女孩,PROMISING YOUNG WOMAN,6月19日,星期六,13:00,,114分钟,曹杨影城,1号厅,埃默拉尔德·芬内尔,"英国,美国",N/A,N/A,普通场,N/A
官方推荐,14628,毛里塔尼亚人,THE MAURITANIAN,6月19日,星期六,20:50,,129分钟,橙天嘉禾影城（上海世纪汇CINITY店）,2号CINITY厅,凯文·麦克唐纳,"英国,美国",N/A,彩色,普通场,N/A
官方推荐,15406,背靠背，脸对脸,"BACK TO BACK, FACE TO FACE",6月19日,星期六,12:00,,149分钟,红星电影世界上海吴中路旗舰店,LUXE巨幕厅,"黄建新, 杨亚洲",中国,N/A,N/A,普通场,N/A
官方推荐,14087,安妮失踪了,ANE IS MISSING,6月19日,星期六,18:30,,100分钟,红星电影世界上海汶水路超级店,中国巨幕厅,大卫·佩雷斯·萨努多,西班牙,N/A,N/A,普通场,N/A
官方推荐,13907,战时无旁,HOME FRONT,6月19日,星期六,18:30,,102分钟,黄浦剧场,中剧场,卢卡斯·贝尔沃克斯,"法国,比利时",N/A,N/A,普通场,N/A
官方推荐,13905,马克思小姐,MISS MARX,6月19日,星期六,13:00,,108分钟,黄浦剧场,中剧场,苏珊娜·尼基亚雷利,"意大利,比利时",N/A,彩色,普通场,N/A
官方推荐,14993,苏珊娜·安德勒,SUZANNA ANDLER,6月20日,星期日,18:30,,92分钟,AMG海上明珠国际影城（莘庄店）,4号厅,伯努瓦·雅克,法国,N/A,N/A,普通场,N/A
官方推荐,13132,把我关起来,HOLD ME BACK,6月20日,星期日,15:30,,134分钟,FANCL艺术中心（艺海剧院）,大剧场,大九明子,日本,N/A,彩色,普通场,N/A
官方推荐,13013,求求你，表扬我,GIMME KUDOS,6月20日,星期日,18:30,,100分钟,SFC上影国际影城（港城店）,5号厅,黄建新,中国,N/A,N/A,普通场,N/A
官方推荐,14811,我们来了,HERE WE ARE,6月20日,星期日,13:00,,95分钟,SFC上影影城（美罗城店）,4号厅,尼尔·伯格曼,"以色列,意大利",N/A,彩色,普通场,N/A
官方推荐,14810,宝莲灯,THE LOTUS LANTERN,6月20日,星期日,10:45,,85分钟,SFC上影影城（美罗城店）,4号厅,常光希,中国,N/A,N/A,普通场,N/A
官方推荐,14754,亚细亚的天使,THE ASIAN ANGEL,6月20日,星期日,20:50,,129分钟,SFC上影百联影城（八佰伴IMAX店）,2号厅,石井裕也,日本,N/A,彩色,普通场,N/A
官方推荐,12711,如果风坠落,SHOULD THE WIND DROP,6月20日,星期日,13:00,,100分钟,SFC上海影城,3号厅,诺娅·马蒂罗斯扬,"法国,亚美尼亚,比利时",N/A,彩色,普通场,N/A
官方推荐,12531,前程似锦的女孩,PROMISING YOUNG WOMAN,6月20日,星期日,13:00,,114分钟,SFC上海影城,CINITY厅,埃默拉尔德·芬内尔,"英国,美国",N/A,N/A,普通场,N/A
官方推荐,12712,赞卡联系人,ZANKA CONTACT,6月20日,星期日,15:30,,121分钟,SFC上海影城,3号厅,伊斯玛尔·埃拉基,"摩洛哥,法国,比利时",N/A,彩色,普通场,N/A
官方推荐,15111,200米,200 METERS,6月20日,星期日,13:00,,96分钟,上海UA梅龙镇广场电影城,3号厅,安敏·纳耶费,"巴勒斯坦,约旦,卡塔尔",N/A,彩色,普通场,N/A
官方推荐,13971,了不起的旺达 (4K),MY WONDERFUL WANDA (4K),6月20日,星期日,13:00,,112分钟,上海和平影都,ATMOS厅,贝蒂娜·奥波利,瑞士,4K,彩色,普通场,N/A
官方推荐,13733,艾达，怎么了？ (4K),"QUO VADIS, AIDA? (4K)",6月20日,星期日,18:30,,104分钟,上海市沪北电影院,1号厅,亚斯米拉·日巴尼奇,"波斯尼亚和黑塞哥维那共和国,奥地利,罗马尼亚,荷兰,德国,波兰,法国,挪威,土耳其",4K,彩色,普通场,N/A
官方推荐,13492,二月,FEBRUARY,6月20日,星期日,15:30,,125分钟,上海百丽宫影城（ifc商场店）,1号厅,卡门·卡列夫,"保加利亚,法国",N/A,N/A,普通场,N/A
官方推荐,14153,十六个春天,SPRING BLOSSOM,6月20日,星期日,18:30,,74分钟,上海百丽宫影城（环贸iapm店）,6号厅,苏赞妮·林顿,法国,N/A,彩色,普通场,N/A
官方推荐,14154,开始,BEGINNING,6月20日,星期日,20:50,,126分钟,上海百丽宫影城（环贸iapm店）,6号厅,迪亚·库伦贝加什维利,"格鲁吉亚,法国",2K,N/A,普通场,N/A
官方推荐,14693,沧海渔生,LUZZU,6月20日,星期日,18:30,,95分钟,上海百丽宫影城（长宁来福士店）,LUXE厅,亚历克斯·卡米莱里,马耳他,N/A,彩色,普通场,N/A
官方推荐,14332,太阳之子 (4K),SUN CHILDREN (4K),6月20日,星期日,15:30,,99分钟,上海百丽宫影城（陆家嘴中心店）,LUXE厅,马基德·马基迪,伊朗,4K,N/A,普通场,N/A
官方推荐,14034,忘记将来 (4K),FORGOTTEN WE’LL BE (4K),6月20日,星期日,20:50,,137分钟,上海百美汇影城（静安嘉里中心店）,4K激光1号厅,费尔南多·特鲁埃瓦,哥伦比亚,4K,彩色+黑白,普通场,N/A
官方推荐,14033,惬意的夜晚 (4K),GRACIOUS NIGHT (4K),6月20日,星期日,18:30,,86分钟,上海百美汇影城（静安嘉里中心店）,4K激光1号厅,米卡·考里斯马基,芬兰,N/A,彩色,普通场,N/A
官方推荐,14871,鹅卵石,PEBBLES,6月20日,星期日,13:00,,74分钟,兰馨·悦立方杜比影城,4号厅,维诺特拉伊·P.S.,印度,N/A,彩色,普通场,N/A
官方推荐,14214,陨落,FALLING,6月20日,星期日,20:50,,113分钟,博悦汇影城外滩金融中心IMAX店,IMAX厅,维果·莫腾森,"加拿大,英国",N/A,N/A,普通场,N/A
官方推荐,15321,了不起的旺达 (4K),MY WONDERFUL WANDA (4K),6月20日,星期日,09:00,,112分钟,天山电影院-虹桥艺术中心旗舰店,4号厅,贝蒂娜·奥波利,瑞士,4K,彩色,普通场,N/A
官方推荐,13253,里夫金的电影节 (4K),RIFKIN'S FESTIVAL (4K),6月20日,星期日,18:30,,92分钟,天山电影院-虹桥艺术中心旗舰店,剧院厅,伍迪·艾伦,"美国,西班牙,意大利",4K,N/A,普通场,N/A
官方推荐,14932,火山,UP THE MOUNTAIN,6月20日,星期日,15:30,,127分钟,朵云轩杜比全景声影城,1号厅,张杨,中国,N/A,N/A,普通场,N/A
官方推荐,14512,最终报告,FINAL REPORT,6月20日,星期日,15:30,,118分钟,橙天嘉禾影城（LuOne凯德晶萃店）,6号STAR MAX厅,伊斯特凡·萨博,匈牙利,N/A,彩色,普通场,N/A
官方推荐,15232,爱玛,EMMA.,6月20日,星期日,15:30,,125分钟,红星电影世界上海吴中路旗舰店,LUXE巨幕厅,奥特姆·代·怀尔德,英国,N/A,N/A,普通场,N/A
官方推荐,14093,苏阿德,SOUAD,6月20日,星期日,18:30,,102分钟,红星电影世界上海汶水路超级店,中国巨幕厅,艾滕·阿敏,"埃及,突尼斯,德国",N/A,彩色,普通场,N/A
官方推荐,13912,毛里塔尼亚人,THE MAURITANIAN,6月20日,星期日,15:30,,129分钟,黄浦剧场,中剧场,凯文·麦克唐纳,"英国,美国",N/A,彩色,普通场,N/A
新视野,14159,小行星猎人 (IMAX/3D),ASTEROID HUNTERS (IMAX/3D),6月11日,星期五,18:30,,38分钟,博悦汇影城外滩金融中心IMAX店,IMAX厅,W.D.霍根,美国,N/A,彩色,普通场,N/A
新视野,14160,阿甘正传 (IMAX),FORREST GUMP (IMAX),6月11日,星期五,20:50,,142分钟,博悦汇影城外滩金融中心IMAX店,IMAX厅,罗伯特·泽米吉斯,美国,N/A,N/A,普通场,N/A
新视野,12725,小行星猎人 (IMAX/3D),ASTEROID HUNTERS (IMAX/3D),6月12日,星期六,18:30,,38分钟,SFC上影影城（港汇永华IMAX店）,IMAX厅,W.D.霍根,美国,N/A,彩色,普通场,N/A
新视野,12726,环太平洋 (IMAX/3D),PACIFIC RIM (IMAX/3D),6月12日,星期六,20:50,,131分钟,SFC上影影城（港汇永华IMAX店）,IMAX厅,吉尔莫·德尔·托罗,美国,N/A,N/A,普通场,N/A
新视野,12426,阿基拉 (DOLBY VISION),AKIRA (DOLBY VISION),6月12日,星期六,20:50,,125分钟,万达影城（五角场万达广场店）,杜比影院,大友克洋,日本,N/A,N/A,普通场,N/A
新视野,14224,双子杀手 (CINITY/120帧/3D),GEMINI MAN (CINITY/120FPS/3D),6月12日,星期六,15:30,,117分钟,上海百丽宫影城（万象城店）,CINITY LUXE巨幕厅,李安,美国,N/A,彩色,普通场,N/A
新视野,14166,魔兽 (IMAX/3D),WARCRAFT (IMAX/3D),6月12日,星期六,20:50,,124分钟,博悦汇影城外滩金融中心IMAX店,IMAX厅,邓肯·琼斯,美国,N/A,N/A,普通场,N/A
新视野,12846,阿甘正传 (IMAX),FORREST GUMP (IMAX),6月12日,星期六,20:50,,142分钟,寰映影城（大融城店）,激光IMAX厅,罗伯特·泽米吉斯,美国,N/A,N/A,普通场,N/A
新视野,12845,阿波罗11号 (IMAX),APOLLO 11 (IMAX),6月12日,星期六,18:30,,93分钟,寰映影城（大融城店）,激光IMAX厅,托德·道格拉斯·米勒,美国,N/A,彩色,普通场,N/A
新视野,14584,金刚川 (CINITY/120帧),THE SACRIFICE (CINITY/120FPS),6月12日,星期六,15:30,,124分钟,橙天嘉禾影城（上海世纪汇CINITY店）,2号CINITY厅,"管虎, 郭帆, 路阳",中国,N/A,彩色,普通场,N/A
新视野,12545,猛禽小队和哈莉·奎茵 (DOLBY VISION),BIRDS OF PREY: AND THE FANTABULOUS EMANCIPATION OF ONE HARLEY QUINN (DOLBY VISION),6月12日,星期六,18:30,,109分钟,红星电影世界上海吴中路旗舰店,杜比影院,阎羽茜,美国,N/A,彩色,普通场,N/A
新视野,12546,岚：5×20 周年巡回演唱会“回忆录” (DOLBY VISION),"ARASHI ANNIVERSARY TOUR 5×20 FILM ""RECORD OF MEMORIES"" (DOLBY VISION)",6月12日,星期六,20:50,,147分钟,红星电影世界上海吴中路旗舰店,杜比影院,堤幸彦,日本,N/A,N/A,普通场,N/A
新视野,12731,阿甘正传 (IMAX),FORREST GUMP (IMAX),6月13日,星期日,18:30,,142分钟,SFC上影影城（港汇永华IMAX店）,IMAX厅,罗伯特·泽米吉斯,美国,N/A,N/A,普通场,N/A
新视野,12730,魔兽 (IMAX/3D),WARCRAFT (IMAX/3D),6月13日,星期日,15:30,,124分钟,SFC上影影城（港汇永华IMAX店）,IMAX厅,邓肯·琼斯,美国,N/A,N/A,普通场,N/A
