group,id,name_cn,name_en,date,weekday,stime,etime,length,cinema,hallsName,director,country,resolution,color,show_type,remarks
单元,影片id,中文名,英文名,日期,星期几,开始时间,结束时间,片长,影院,影厅,导演,制片国家/地区,分辨率,色彩,场次类型,备注
官方推荐-评委主席及评委作品展,23661,暗之石,DUSK STONE,6月22日,周日,18:30,,87分钟,国泰电影院,2号厅,伊万·冯德,"阿根廷,智利,西班牙",N/A,N/A,见面场,N/A
官方推荐-评委主席及评委作品展,24693,旅程,PASSAGES,6月22日,周日,10:00,,112分钟,艺海剧院,大剧场,杨超,中国,N/A,N/A,普通场,N/A
宝格丽经典呈现·光影艺术传奇,23067,水与糖：摄影家卡洛·迪·帕尔马的生活与色彩,WATER AND SUGAR,6月13日,周五,18:30,,91分钟,SFC上影影城（丁香路LUXE店）,5号LUXE巨幕厅,法里鲍兹·坎卡里,意大利,N/A,N/A,普通场,N/A
宝格丽经典呈现·光影艺术传奇,22006,解构爱情狂,DECONSTRUCTING HARRY,6月13日,周五,20:40,,92分钟,UME影城（上海新天地店）,Onyx 4K LED巨幕厅,伍迪·艾伦,美国,N/A,N/A,普通场,N/A
宝格丽经典呈现·光影艺术传奇,23128,放大 (4K),BlOW-UP (4K),6月13日,周五,20:40,,112分钟,兰心大戏院,观众厅,米开朗基罗·安东尼奥尼,"英国,意大利",4K,N/A,普通场,N/A
宝格丽经典呈现·光影艺术传奇,24274,水与糖：摄影家卡洛·迪·帕尔马的生活与色彩,WATER AND SUGAR,6月14日,周六,18:30,,91分钟,万达影城（五角场万达广场店）,11号厅,法里鲍兹·坎卡里,意大利,N/A,N/A,普通场,N/A
宝格丽经典呈现·光影艺术传奇,22014,子弹横飞百老汇,BULLETS OVER BROADWAY,6月15日,周日,20:40,,99分钟,UME影城（上海新天地店）,Onyx 4K LED巨幕厅,伍迪·艾伦,美国,N/A,N/A,普通场,N/A
宝格丽经典呈现·光影艺术传奇,22360,解构爱情狂,DECONSTRUCTING HARRY,6月15日,周日,20:40,,92分钟,上海大光明电影院,1号厅,伍迪·艾伦,美国,N/A,N/A,普通场,N/A
宝格丽经典呈现·光影艺术传奇,23210,放大 (4K),BlOW-UP (4K),6月15日,周日,20:40,,112分钟,和平影都,杜比全景声厅,米开朗基罗·安东尼奥尼,"英国,意大利",4K,N/A,普通场,N/A
宝格丽经典呈现·光影艺术传奇,22719,水与糖：摄影家卡洛·迪·帕尔马的生活与色彩,WATER AND SUGAR,6月15日,周日,18:30,,91分钟,朵云轩杜比全景声影城,1号厅,法里鲍兹·坎卡里,意大利,N/A,N/A,普通场,N/A
宝格丽经典呈现·光影艺术传奇,23146,盗贼特蕾莎 (4K),TERESA THE THIEF (4K),6月16日,周一,20:40,,123分钟,兰心大戏院,观众厅,卡洛·迪·帕尔马,"意大利,法国",4K,N/A,普通场,N/A
宝格丽经典呈现·光影艺术传奇,22246,解构爱情狂,DECONSTRUCTING HARRY,6月16日,周一,20:40,,92分钟,曹杨影城,1号4K激光厅,伍迪·艾伦,美国,N/A,N/A,普通场,N/A
宝格丽经典呈现·光影艺术传奇,22245,子弹横飞百老汇,BULLETS OVER BROADWAY,6月16日,周一,18:30,,99分钟,曹杨影城,1号4K激光厅,伍迪·艾伦,美国,N/A,N/A,普通场,N/A
宝格丽经典呈现·光影艺术传奇,23282,盗贼特蕾莎 (4K),TERESA THE THIEF (4K),6月17日,周二,20:40,,123分钟,上海百丽宫影城（万象城店）,CINITY LUXE巨幕厅,卡洛·迪·帕尔马,"意大利,法国",4K,N/A,普通场,N/A
宝格丽经典呈现·光影艺术传奇,24388,水与糖：摄影家卡洛·迪·帕尔马的生活与色彩,WATER AND SUGAR,6月17日,周二,18:30,,91分钟,星轶STARX影剧院（上海宝山日月光店）,5号厅,法里鲍兹·坎卡里,意大利,N/A,N/A,普通场,N/A
宝格丽经典呈现·光影艺术传奇,22792,解构爱情狂,DECONSTRUCTING HARRY,6月17日,周二,20:40,,92分钟,沪北电影院,1号厅,伍迪·艾伦,美国,N/A,N/A,普通场,N/A
宝格丽经典呈现·光影艺术传奇,22791,子弹横飞百老汇,BULLETS OVER BROADWAY,6月17日,周二,18:30,,99分钟,沪北电影院,1号厅,伍迪·艾伦,美国,N/A,N/A,普通场,N/A
宝格丽经典呈现·光影艺术传奇,21928,解构爱情狂,DECONSTRUCTING HARRY,6月18日,周三,20:40,,92分钟,上海影城SHO,1号厅杜比剧场,伍迪·艾伦,美国,N/A,N/A,普通场,N/A
宝格丽经典呈现·光影艺术传奇,21927,子弹横飞百老汇,BULLETS OVER BROADWAY,6月18日,周三,18:30,,99分钟,上海影城SHO,1号厅杜比剧场,伍迪·艾伦,美国,N/A,N/A,普通场,N/A
宝格丽经典呈现·光影艺术传奇,24334,水与糖：摄影家卡洛·迪·帕尔马的生活与色彩,WATER AND SUGAR,6月18日,周三,18:30,,91分钟,寰映影城（久光中心店）,3号厅,法里鲍兹·坎卡里,意大利,N/A,N/A,普通场,N/A
宝格丽经典呈现·光影艺术传奇,21934,放大 (4K),BlOW-UP (4K),6月19日,周四,20:40,,112分钟,上海影城SHO,1号厅杜比剧场,米开朗基罗·安东尼奥尼,"英国,意大利",4K,N/A,普通场,N/A
宝格丽经典呈现·光影艺术传奇,22624,解构爱情狂,DECONSTRUCTING HARRY,6月19日,周四,20:40,,92分钟,天山电影院-虹桥艺术中心旗舰店,剧院厅,伍迪·艾伦,美国,N/A,N/A,普通场,N/A
宝格丽经典呈现·光影艺术传奇,22621,子弹横飞百老汇,BULLETS OVER BROADWAY,6月19日,周四,13:00,,99分钟,天山电影院-虹桥艺术中心旗舰店,剧院厅,伍迪·艾伦,美国,N/A,N/A,普通场,N/A
宝格丽经典呈现·光影艺术传奇,22684,盗贼特蕾莎 (4K),TERESA THE THIEF (4K),6月19日,周四,20:40,,123分钟,天山电影院-虹桥艺术中心旗舰店,4号厅,卡洛·迪·帕尔马,"意大利,法国",4K,N/A,普通场,N/A
宝格丽经典呈现·光影艺术传奇,24024,盗贼特蕾莎 (4K),TERESA THE THIEF (4K),6月20日,周五,20:40,,123分钟,CMG融媒影城,4号厅（4K激光）,卡洛·迪·帕尔马,"意大利,法国",4K,N/A,普通场,N/A
宝格丽经典呈现·光影艺术传奇,23168,子弹横飞百老汇,BULLETS OVER BROADWAY,6月20日,周五,15:30,,99分钟,兰心大戏院,观众厅,伍迪·艾伦,美国,N/A,N/A,普通场,N/A
宝格丽经典呈现·光影艺术传奇,22270,放大 (4K),BlOW-UP (4K),6月20日,周五,20:40,,112分钟,曹杨影城,1号4K激光厅,米开朗基罗·安东尼奥尼,"英国,意大利",4K,N/A,普通场,N/A
宝格丽经典呈现·光影艺术传奇,22395,子弹横飞百老汇,BULLETS OVER BROADWAY,6月21日,周六,18:30,,99分钟,上海大光明电影院,1号厅,伍迪·艾伦,美国,N/A,N/A,普通场,N/A
宝格丽经典呈现·光影艺术传奇,23173,红色沙漠 (4K),RED DESERT (4K),6月21日,周六,13:00,,117分钟,兰心大戏院,观众厅,米开朗基罗·安东尼奥尼,"意大利,法国",4K,N/A,普通场,N/A
宝格丽经典呈现·光影艺术传奇,22936,放大 (4K),BlOW-UP (4K),6月21日,周六,20:40,,112分钟,天山电影院-宛平剧院影城,1号厅,米开朗基罗·安东尼奥尼,"英国,意大利",4K,N/A,普通场,N/A
宝格丽经典呈现·光影艺术传奇,23932,解构爱情狂,DECONSTRUCTING HARRY,6月22日,周日,20:40,,92分钟,CMG融媒影城,8号厅（杜比全景声CINITY）,伍迪·艾伦,美国,N/A,N/A,普通场,N/A
宝格丽经典呈现·光影艺术传奇,22042,放大 (4K),BlOW-UP (4K),6月22日,周日,20:40,,112分钟,UME影城（上海新天地店）,Onyx 4K LED巨幕厅,米开朗基罗·安东尼奥尼,"英国,意大利",4K,N/A,普通场,N/A
新视野-IMAX,23704,就是这样（IMAX）,THIS IS IT（IMAX）,6月13日,周五,18:30,,112分钟,SFC上影影城（港汇永华IMAX激光店）,IMAX激光厅,肯尼·奥特加,美国,N/A,彩色,普通场,N/A
新视野-IMAX,23705,粗野派 (IMAX/4K),THE BRUTALIST (IMAX/4K),6月13日,周五,20:40,,216分钟,SFC上影影城（港汇永华IMAX激光店）,IMAX激光厅,布拉迪·科贝特,"美国,英国,加拿大",4K,彩色,普通场,N/A
新视野-IMAX,24237,粗野派 (IMAX/4K),THE BRUTALIST (IMAX/4K),6月14日,周六,20:40,,216分钟,MOViE MOViE影城（前滩太古里店）,激光IMAX厅,布拉迪·科贝特,"美国,英国,加拿大",4K,彩色,普通场,N/A
新视野-IMAX,24236,平克·弗洛伊德：庞贝古城现场录音纪录片 (IMAX/4K),PINK FLOYD AT POMPEII – MCMLXXII  (IMAX/4K),6月14日,周六,18:30,,88分钟,MOViE MOViE影城（前滩太古里店）,激光IMAX厅,阿德里安·马本,"法国,比利时",4K,彩色,普通场,N/A
新视野-IMAX,23708,遗传厄运 (IMAX/4K),HEREDITARY (IMAX/4K),6月14日,周六,20:40,,128分钟,SFC上影影城（港汇永华IMAX激光店）,IMAX激光厅,阿里·艾斯特,美国,4K,彩色,普通场,N/A
新视野-IMAX,23706,成为齐柏林飞艇 (IMAX/4K),BECOMING LED ZEPPELIN (IMAX/4K),6月14日,周六,15:30,,123分钟,SFC上影影城（港汇永华IMAX激光店）,IMAX激光厅,伯纳德·麦克马洪,"英国,美国",4K,彩色,普通场,N/A
新视野-IMAX,23707,平克·弗洛伊德：庞贝古城现场录音纪录片 (IMAX/4K),PINK FLOYD AT POMPEII – MCMLXXII  (IMAX/4K),6月14日,周六,18:30,,88分钟,SFC上影影城（港汇永华IMAX激光店）,IMAX激光厅,阿德里安·马本,"法国,比利时",4K,彩色,普通场,N/A
新视野-IMAX,23589,就是这样（IMAX）,THIS IS IT（IMAX）,6月14日,周六,18:30,,112分钟,寰映影城（大融城店）,1号激光IMAX厅,肯尼·奥特加,美国,N/A,彩色,普通场,N/A
新视野-IMAX,23590,粗野派 (IMAX/4K),THE BRUTALIST (IMAX/4K),6月14日,周六,20:40,,216分钟,寰映影城（大融城店）,1号激光IMAX厅,布拉迪·科贝特,"美国,英国,加拿大",4K,彩色,普通场,N/A
新视野-IMAX,23588,成为齐柏林飞艇 (IMAX/4K),BECOMING LED ZEPPELIN (IMAX/4K),6月14日,周六,15:30,,123分钟,寰映影城（大融城店）,1号激光IMAX厅,伯纳德·麦克马洪,"英国,美国",4K,彩色,普通场,N/A
新视野-IMAX,24241,诺斯费拉图 (IMAX/4K),NOSFERATU (IMAX/4K),6月15日,周日,20:40,,134分钟,MOViE MOViE影城（前滩太古里店）,激光IMAX厅,罗伯特·艾格斯,美国,4K,N/A,普通场,N/A
新视野-IMAX,24240,就是这样（IMAX）,THIS IS IT（IMAX）,6月15日,周日,18:30,,112分钟,MOViE MOViE影城（前滩太古里店）,激光IMAX厅,肯尼·奥特加,美国,N/A,彩色,普通场,N/A
新视野-IMAX,24239,成为齐柏林飞艇 (IMAX/4K),BECOMING LED ZEPPELIN (IMAX/4K),6月15日,周日,15:30,,123分钟,MOViE MOViE影城（前滩太古里店）,激光IMAX厅,伯纳德·麦克马洪,"英国,美国",4K,彩色,普通场,N/A
新视野-IMAX,23711,诺斯费拉图 (IMAX/4K),NOSFERATU (IMAX/4K),6月15日,周日,20:40,,134分钟,SFC上影影城（港汇永华IMAX激光店）,IMAX激光厅,罗伯特·艾格斯,美国,4K,N/A,普通场,N/A
新视野-IMAX,23594,诺斯费拉图 (IMAX/4K),NOSFERATU (IMAX/4K),6月15日,周日,20:40,,134分钟,寰映影城（大融城店）,1号激光IMAX厅,罗伯特·艾格斯,美国,4K,N/A,普通场,N/A
新视野-IMAX,23593,平克·弗洛伊德：庞贝古城现场录音纪录片 (IMAX/4K),PINK FLOYD AT POMPEII – MCMLXXII  (IMAX/4K),6月15日,周日,18:30,,88分钟,寰映影城（大融城店）,1号激光IMAX厅,阿德里安·马本,"法国,比利时",4K,彩色,普通场,N/A
新视野-IMAX,23714,罪人（IMAX）,SINNERS (IMAX),6月16日,周一,20:40,,139分钟,SFC上影影城（港汇永华IMAX激光店）,IMAX激光厅,瑞恩·库格勒,"美国,澳大利亚,加拿大",N/A,彩色,普通场,N/A
新视野-IMAX,23598,罪人（IMAX）,SINNERS (IMAX),6月16日,周一,20:40,,139分钟,寰映影城（大融城店）,1号激光IMAX厅,瑞恩·库格勒,"美国,澳大利亚,加拿大",N/A,彩色,普通场,N/A
新视野-IMAX,24249,罪人（IMAX）,SINNERS (IMAX),6月17日,周二,20:40,,139分钟,MOViE MOViE影城（前滩太古里店）,激光IMAX厅,瑞恩·库格勒,"美国,澳大利亚,加拿大",N/A,彩色,普通场,N/A
新视野-IMAX,24253,粗野派 (IMAX/4K),THE BRUTALIST (IMAX/4K),6月18日,周三,20:40,,216分钟,MOViE MOViE影城（前滩太古里店）,激光IMAX厅,布拉迪·科贝特,"美国,英国,加拿大",4K,彩色,普通场,N/A
新视野-IMAX,24257,罪人（IMAX）,SINNERS (IMAX),6月19日,周四,20:40,,139分钟,MOViE MOViE影城（前滩太古里店）,激光IMAX厅,瑞恩·库格勒,"美国,澳大利亚,加拿大",N/A,彩色,普通场,N/A
新视野-IMAX,24261,诺斯费拉图 (IMAX/4K),NOSFERATU (IMAX/4K),6月20日,周五,20:40,,134分钟,MOViE MOViE影城（前滩太古里店）,激光IMAX厅,罗伯特·艾格斯,美国,4K,N/A,普通场,N/A
新视野-IMAX,24260,就是这样（IMAX）,THIS IS IT（IMAX）,6月20日,周五,18:30,,112分钟,MOViE MOViE影城（前滩太古里店）,激光IMAX厅,肯尼·奥特加,美国,N/A,彩色,普通场,N/A
新视野-IMAX,23726,诺斯费拉图 (IMAX/4K),NOSFERATU (IMAX/4K),6月20日,周五,20:40,,134分钟,SFC上影影城（港汇永华IMAX激光店）,IMAX激光厅,罗伯特·艾格斯,美国,4K,N/A,普通场,N/A
新视野-IMAX,23613,粗野派 (IMAX/4K),THE BRUTALIST (IMAX/4K),6月20日,周五,18:30,,216分钟,寰映影城（大融城店）,1号激光IMAX厅,布拉迪·科贝特,"美国,英国,加拿大",4K,彩色,普通场,N/A
新视野-IMAX,24265,遗传厄运 (IMAX/4K),HEREDITARY (IMAX/4K),6月21日,周六,20:40,,128分钟,MOViE MOViE影城（前滩太古里店）,激光IMAX厅,阿里·艾斯特,美国,4K,彩色,普通场,N/A
新视野-IMAX,24263,成为齐柏林飞艇 (IMAX/4K),BECOMING LED ZEPPELIN (IMAX/4K),6月21日,周六,15:30,,123分钟,MOViE MOViE影城（前滩太古里店）,激光IMAX厅,伯纳德·麦克马洪,"英国,美国",4K,彩色,普通场,N/A
新视野-IMAX,24264,平克·弗洛伊德：庞贝古城现场录音纪录片 (IMAX/4K),PINK FLOYD AT POMPEII – MCMLXXII  (IMAX/4K),6月21日,周六,18:30,,88分钟,MOViE MOViE影城（前滩太古里店）,激光IMAX厅,阿德里安·马本,"法国,比利时",4K,彩色,普通场,N/A
新视野-IMAX,23728,就是这样（IMAX）,THIS IS IT（IMAX）,6月21日,周六,18:30,,112分钟,SFC上影影城（港汇永华IMAX激光店）,IMAX激光厅,肯尼·奥特加,美国,N/A,彩色,普通场,N/A
新视野-IMAX,23729,粗野派 (IMAX/4K),THE BRUTALIST (IMAX/4K),6月21日,周六,20:40,,216分钟,SFC上影影城（港汇永华IMAX激光店）,IMAX激光厅,布拉迪·科贝特,"美国,英国,加拿大",4K,彩色,普通场,N/A
新视野-IMAX,23727,成为齐柏林飞艇 (IMAX/4K),BECOMING LED ZEPPELIN (IMAX/4K),6月21日,周六,15:30,,123分钟,SFC上影影城（港汇永华IMAX激光店）,IMAX激光厅,伯纳德·麦克马洪,"英国,美国",4K,彩色,普通场,N/A
新视野-IMAX,23618,诺斯费拉图 (IMAX/4K),NOSFERATU (IMAX/4K),6月21日,周六,20:40,,134分钟,寰映影城（大融城店）,1号激光IMAX厅,罗伯特·艾格斯,美国,4K,N/A,普通场,N/A
新视野-IMAX,23617,平克·弗洛伊德：庞贝古城现场录音纪录片 (IMAX/4K),PINK FLOYD AT POMPEII – MCMLXXII  (IMAX/4K),6月21日,周六,18:30,,88分钟,寰映影城（大融城店）,1号激光IMAX厅,阿德里安·马本,"法国,比利时",4K,彩色,普通场,N/A
新视野-IMAX,23731,平克·弗洛伊德：庞贝古城现场录音纪录片 (IMAX/4K),PINK FLOYD AT POMPEII – MCMLXXII  (IMAX/4K),6月22日,周日,18:30,,88分钟,SFC上影影城（港汇永华IMAX激光店）,IMAX激光厅,阿德里安·马本,"法国,比利时",4K,彩色,普通场,N/A
新视野-IMAX,23732,罪人（IMAX）,SINNERS (IMAX),6月22日,周日,20:40,,139分钟,SFC上影影城（港汇永华IMAX激光店）,IMAX激光厅,瑞恩·库格勒,"美国,澳大利亚,加拿大",N/A,彩色,普通场,N/A
新视野-IMAX,23621,就是这样（IMAX）,THIS IS IT（IMAX）,6月22日,周日,18:30,,112分钟,寰映影城（大融城店）,1号激光IMAX厅,肯尼·奥特加,美国,N/A,彩色,普通场,N/A
新视野-IMAX,23622,遗传厄运 (IMAX/4K),HEREDITARY (IMAX/4K),6月22日,周日,20:40,,128分钟,寰映影城（大融城店）,1号激光IMAX厅,阿里·艾斯特,美国,4K,彩色,普通场,N/A
新视野-IMAX,23620,成为齐柏林飞艇 (IMAX/4K),BECOMING LED ZEPPELIN (IMAX/4K),6月22日,周日,15:30,,123分钟,寰映影城（大融城店）,1号激光IMAX厅,伯纳德·麦克马洪,"英国,美国",4K,彩色,普通场,N/A
特别策划-光影浪潮·香港电影新动力,22947,虎毒不,MONTAGES OF A MODERN MOTHERHOOD,6月13日,周五,18:30,,111分钟,上海科技影城,3号厅,陈小娟,中国香港,N/A,N/A,普通场,N/A
特别策划-光影浪潮·香港电影新动力,23406,父子情 (4K),FATHER AND SON (4K),6月13日,周五,15:30,,96分钟,和平影都,8号激光巨幕厅,方育平,中国香港,4K,N/A,普通场,N/A
特别策划-光影浪潮·香港电影新动力,23933,香港四径大步走 (4K),FOUR TRAILS (4K),6月13日,周五,15:30,,101分钟,黄浦剧场,中剧场,罗宾·李,中国香港,4K,N/A,普通场,N/A
特别策划-光影浪潮·香港电影新动力,24107,虎毒不,MONTAGES OF A MODERN MOTHERHOOD,6月14日,周六,18:30,,111分钟,AMG海上明珠影城环球港店,RealD 7号厅,陈小娟,中国香港,N/A,N/A,普通场,N/A
特别策划-光影浪潮·香港电影新动力,23261,上海之夜2024 (4K修复版),SHANGHAI BLUES (4K),6月14日,周六,13:00,,102分钟,上海百丽宫影城（万象城店）,CINITY LUXE巨幕厅,徐克,中国香港,4K,N/A,普通场,N/A
特别策划-光影浪潮·香港电影新动力,23857,机动部队 (4K),PTU (4K),6月14日,周六,13:00,,88分钟,嘉定影剧院,三号剧院大厅,杜琪峰,中国香港,4K,N/A,普通场,N/A
特别策划-光影浪潮·香港电影新动力,22713,香港四径大步走 (4K),FOUR TRAILS (4K),6月14日,周六,18:30,,101分钟,朵云轩杜比全景声影城,1号厅,罗宾·李,中国香港,4K,N/A,普通场,N/A
特别策划-光影浪潮·香港电影新动力,23902,父子情 (4K),FATHER AND SON (4K),6月15日,周日,15:30,,96分钟,CMG融媒影城,8号厅（杜比全景声CINITY）,方育平,中国香港,4K,N/A,普通场,N/A
特别策划-光影浪潮·香港电影新动力,22960,得宠先生,AN ABANDONED TEAM,6月15日,周日,20:40,,107分钟,上海科技影城,3号厅,"李志伟, 何英毅",中国香港,N/A,N/A,普通场,N/A
特别策划-光影浪潮·香港电影新动力,23429,行规 (4K),THE SYSTEM (4K),6月15日,周日,13:00,,88分钟,和平影都,8号激光巨幕厅,翁维铨,中国香港,4K,N/A,普通场,N/A
特别策划-光影浪潮·香港电影新动力,22539,上海之夜2024 (4K修复版),SHANGHAI BLUES (4K),6月15日,周日,18:30,,102分钟,艺海剧院,大剧场,徐克,中国香港,4K,N/A,普通场,N/A
特别策划-光影浪潮·香港电影新动力,22538,机动部队 (4K),PTU (4K),6月15日,周日,15:30,,88分钟,艺海剧院,大剧场,杜琪峰,中国香港,4K,N/A,普通场,N/A
特别策划-光影浪潮·香港电影新动力,23802,行规 (4K),THE SYSTEM (4K),6月16日,周一,15:30,,88分钟,上影BOE-α超级影城（美罗城店）,4号厅,翁维铨,中国香港,4K,N/A,普通场,N/A
特别策划-光影浪潮·香港电影新动力,22094,上海之夜2024 (4K修复版),SHANGHAI BLUES (4K),6月16日,周一,13:00,,102分钟,上海影城SHO,2号厅Onyx,徐克,中国香港,4K,N/A,普通场,N/A
特别策划-光影浪潮·香港电影新动力,23676,香港四径大步走 (4K),FOUR TRAILS (4K),6月16日,周一,15:30,,101分钟,上海百美汇影城（静安嘉里中心店）,4K激光1号厅,罗宾·李,中国香港,4K,N/A,见面场,N/A
特别策划-光影浪潮·香港电影新动力,23775,行规 (4K),THE SYSTEM (4K),6月17日,周二,15:30,,88分钟,SFC上影影城（港汇永华IMAX激光店）,Onyx LED厅,翁维铨,中国香港,4K,N/A,普通场,N/A
特别策划-光影浪潮·香港电影新动力,23680,得宠先生,AN ABANDONED TEAM,6月17日,周二,15:30,,107分钟,上海百美汇影城（静安嘉里中心店）,4K激光1号厅,"李志伟, 何英毅",中国香港,N/A,N/A,见面场,N/A
特别策划-光影浪潮·香港电影新动力,24639,虎毒不,MONTAGES OF A MODERN MOTHERHOOD,6月18日,周三,18:00,,111分钟,上海百美汇影城（静安嘉里中心店）,4K激光1号厅,陈小娟,中国香港,N/A,N/A,见面场,N/A
特别策划-光影浪潮·香港电影新动力,23684,行规 (4K),THE SYSTEM (4K),6月18日,周三,15:30,,88分钟,上海百美汇影城（静安嘉里中心店）,4K激光1号厅,翁维铨,中国香港,4K,N/A,普通场,N/A
特别策划-光影浪潮·香港电影新动力,23156,上海之夜2024 (4K修复版),SHANGHAI BLUES (4K),6月18日,周三,15:30,,102分钟,兰心大戏院,观众厅,徐克,中国香港,4K,N/A,普通场,N/A
特别策划-光影浪潮·香港电影新动力,22917,机动部队 (4K),PTU (4K),6月18日,周三,18:30,,88分钟,天山电影院-宛平剧院影城,1号厅,杜琪峰,中国香港,4K,N/A,普通场,N/A
特别策划-光影浪潮·香港电影新动力,22504,得宠先生,AN ABANDONED TEAM,6月19日,周四,20:40,,107分钟,上海大光明电影院,3号厅,"李志伟, 何英毅",中国香港,N/A,N/A,普通场,N/A
特别策划-光影浪潮·香港电影新动力,23293,香港四径大步走 (4K),FOUR TRAILS (4K),6月19日,周四,18:30,,101分钟,上海百丽宫影城（万象城店）,CINITY LUXE巨幕厅,罗宾·李,中国香港,4K,N/A,普通场,N/A
特别策划-光影浪潮·香港电影新动力,24125,得宠先生,AN ABANDONED TEAM,6月20日,周五,18:30,,107分钟,AMG海上明珠影城环球港店,RealD 7号厅,"李志伟, 何英毅",中国香港,N/A,N/A,普通场,N/A
特别策划-光影浪潮·香港电影新动力,24655,机动部队 (4K),PTU (4K),6月20日,周五,10:00,,88分钟,上海大光明电影院,1号厅,杜琪峰,中国香港,4K,N/A,普通场,N/A
特别策划-光影浪潮·香港电影新动力,22195,香港四径大步走 (4K),FOUR TRAILS (4K),6月21日,周六,15:30,,101分钟,上海影城SHO,3号厅CINITY,罗宾·李,中国香港,4K,N/A,普通场,N/A
特别策划-光影浪潮·香港电影新动力,22695,父子情 (4K),FATHER AND SON (4K),6月21日,周六,18:30,,96分钟,天山电影院-虹桥艺术中心旗舰店,4号厅,方育平,中国香港,4K,N/A,普通场,N/A
特别策划-光影浪潮·香港电影新动力,23121,虎毒不,MONTAGES OF A MODERN MOTHERHOOD,6月22日,周日,18:30,,111分钟,SFC上影影城（丁香路LUXE店）,5号LUXE巨幕厅,陈小娟,中国香港,N/A,N/A,普通场,N/A
特别策划-光影浪潮·香港电影新动力,22461,父子情 (4K),FATHER AND SON (4K),6月22日,周日,18:30,,96分钟,上海大光明电影院,2号厅,方育平,中国香港,4K,N/A,普通场,N/A
特别策划-光影浪潮·香港电影新动力,23249,上海之夜2024 (4K修复版),SHANGHAI BLUES (4K),6月22日,周日,13:00,,102分钟,和平影都,杜比全景声厅,徐克,中国香港,4K,N/A,普通场,N/A
特别策划-她比时代快半步：简·奥斯汀的乡村纪年,23899,独领风骚 (4K),CLUELESS (4K),6月14日,周六,18:30,,97分钟,CMG融媒影城,8号厅（杜比全景声CINITY）,艾米·海克林,美国,4K,N/A,普通场,N/A
特别策划-她比时代快半步：简·奥斯汀的乡村纪年,23798,简·奥斯汀毁了我的生活,JANE AUSTEN WRECKED MY LIFE,6月14日,周六,20:40,,98分钟,上影BOE-α超级影城（美罗城店）,4号厅,劳拉·皮亚尼,法国,N/A,彩色,普通场,N/A
特别策划-她比时代快半步：简·奥斯汀的乡村纪年,21901,理智与情感 (4K),SENSE AND SENSIBILITY (4K),6月14日,周六,13:00,,136分钟,上海影城SHO,1号厅杜比剧场,李安,"美国,英国",4K,彩色,普通场,N/A
特别策划-她比时代快半步：简·奥斯汀的乡村纪年,23531,傲慢与偏见 (1940),PRIDE AND PREJUDICE (1940),6月14日,周六,13:00,,118分钟,上海百丽宫影城（长宁来福士店）,激光3号厅,罗伯特·Z·伦纳德,美国,N/A,黑白,普通场,N/A
特别策划-她比时代快半步：简·奥斯汀的乡村纪年,23268,爱玛 (2020),EMMA (2020),6月15日,周日,15:30,,125分钟,上海百丽宫影城（万象城店）,CINITY LUXE巨幕厅,奥特姆·代·怀尔德,"英国,中国,美国",N/A,N/A,普通场,N/A
特别策划-她比时代快半步：简·奥斯汀的乡村纪年,24140,独领风骚 (4K),CLUELESS (4K),6月15日,周日,18:30,,97分钟,上海百丽宫影城（陆家嘴中心店）,LUXE厅,艾米·海克林,美国,4K,N/A,普通场,N/A
特别策划-她比时代快半步：简·奥斯汀的乡村纪年,24141,傲慢与偏见 (1940),PRIDE AND PREJUDICE (1940),6月15日,周日,20:40,,118分钟,上海百丽宫影城（陆家嘴中心店）,LUXE厅,罗伯特·Z·伦纳德,美国,N/A,黑白,普通场,N/A
特别策划-她比时代快半步：简·奥斯汀的乡村纪年,23908,傲慢与偏见 (1940),PRIDE AND PREJUDICE (1940),6月16日,周一,20:40,,118分钟,CMG融媒影城,8号厅（杜比全景声CINITY）,罗伯特·Z·伦纳德,美国,N/A,黑白,普通场,N/A
特别策划-她比时代快半步：简·奥斯汀的乡村纪年,23868,简·奥斯汀毁了我的生活,JANE AUSTEN WRECKED MY LIFE,6月16日,周一,20:40,,98分钟,嘉定影剧院,三号剧院大厅,劳拉·皮亚尼,法国,N/A,彩色,普通场,N/A
特别策划-她比时代快半步：简·奥斯汀的乡村纪年,22669,简·奥斯汀毁了我的生活,JANE AUSTEN WRECKED MY LIFE,6月17日,周二,13:00,,98分钟,天山电影院-虹桥艺术中心旗舰店,4号厅,劳拉·皮亚尼,法国,N/A,彩色,普通场,N/A
特别策划-她比时代快半步：简·奥斯汀的乡村纪年,22790,爱玛 (2020),EMMA (2020),6月17日,周二,15:30,,125分钟,沪北电影院,1号厅,奥特姆·代·怀尔德,"英国,中国,美国",N/A,N/A,普通场,N/A
特别策划-她比时代快半步：简·奥斯汀的乡村纪年,22789,独领风骚 (4K),CLUELESS (4K),6月17日,周二,13:00,,97分钟,沪北电影院,1号厅,艾米·海克林,美国,4K,N/A,普通场,N/A
特别策划-她比时代快半步：简·奥斯汀的乡村纪年,22024,爱玛 (2020),EMMA (2020),6月18日,周三,15:30,,125分钟,UME影城（上海新天地店）,Onyx 4K LED巨幕厅,奥特姆·代·怀尔德,"英国,中国,美国",N/A,N/A,普通场,N/A
